procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 105472  24516 2875368    0    0  2764  4061 9292 8519 33 30  7 30  1
 0  3      0 121788  24508 2859112    0    0  2888  4011 7712 7320 32 25  4 38  0
 2  2      0 117520  24508 2862868    0    0  3588  3423 5830 5960 26 21  4 49  0
 2  2      0 113520  24508 2865908    0    0  2836  4056 7690 7633 27 27  7 39  1
 0  3      0 108724  24508 2869900    0    0  3836  3067 6104 5765 25 20  5 50  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  4      0 104408  24508 2873048    0    0  2952  3838 7709 7259 29 23  6 42  0
 2  0      0 120016  24500 2857136    0    0  3060  4066 8478 7486 33 30  8 29  1
 3  1      0 117172  24500 2859692    0    0  2328  4431 8935 8522 30 27  9 34  0
 4  0      0 113204  24500 2863044    0    0  3060  4033 7601 7459 25 31  5 39  0
 1  2      0 110152  24500 2865996    0    0  2684  4126 8984 8473 32 29  6 33  0
 3  1      0 105376  24500 2869344    0    0  3156  3891 7358 7307 27 23 10 40  1
 2  3      0 104872  24500 2873152    0    0  3684  3474 5912 6011 25 21  4 51  1
 2  3      0 120236  24492 2857216    0    0  3112  3789 7224 7041 30 27  6 38  0
 1  2      0 116172  24492 2860488    0    0  2892  4079 8300 7874 28 28  4 40  0
 2  1      0 112520  24492 2863036    0    0  2324  4248 9067 8832 28 31  8 32  1
 2  1      0 108132  24492 2866576    0    0  3252  3926 7776 7387 27 19  8 46  0
 2  1      0 105352  24492 2869216    0    0  2292  4608 10040 9472 36 34  7 23  0
 0  3      0 120724  24484 2853156    0    0  2688  4247 8176 8064 32 28  8 31  1
 3  0      0 118172  24484 2856512    0    0  3132  3567 7471 7256 28 25  6 41  0
 3  1      0 115464  24484 2859344    0    0  2612  4183 8240 8279 27 29  7 36  0
 0  3      0 111148  24484 2862908    0    0  3356  3708 7236 7095 30 23 10 37  1
 1  3      0 105848  24484 2866152    0    0  3036  3844 7445 7473 31 27  5 38  1
 2  1      0 121212  24476 2849932    0    0  2368  4371 8991 8408 35 27  5 31  2
 2  2      0 118944  24476 2853008    0    0  2836  3905 8322 8140 30 26  6 39  0
 4  0      0 115920  24476 2856196    0    0  2952  4015 8241 8191 24 29  4 42  0
 3  1      0 114912  24476 2859000    0    0  2524  4286 8938 8167 31 32  7 30  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 110628  24476 2862060    0    0  2824  4070 7867 7468 28 27  7 38  0
 4  1      0 107068  24476 2865016    0    0  2788  3855 8043 7905 28 26  7 37  2
 2  1      0 121716  24468 2849732    0    0  3172  4008 8113 7834 28 29  8 35  0
 1  2      0 117456  24468 2853884    0    0  3964  3983 8041 7713 30 26  6 37  0
 5  0      0 112376  24468 2858400    0    0  4332  3870 7025 7145 28 26  6 41  0
 2  0      0 107084  24468 2862916    0    0  4264  3722 6964 7031 24 24  6 45  0
 3  0      0 103996  24468 2867048    0    0  3944  4181 8748 8396 27 30  8 34  0
 2  2      0 118708  24460 2852764    0    0  4116  4025 7649 7552 29 25  6 39  2
 4  0      0 112784  24460 2857164    0    0  4084  4354 8975 8578 30 27 10 32  0
 2  2      0 107652  24460 2861420    0    0  4076  4292 9000 8638 35 25  8 32  0
 0  1      0 121100  24452 2846944    0    0  3892  3640 7771 7536 28 25  7 40  0
 0  2      0 118416  24452 2849640    0    0  2424  4340 8228 8477 29 27  6 37  1
 4  0      0 115604  24452 2852412    0    0  2536  4223 8448 8413 29 29  7 35  1
 1  2      0 114376  24452 2854976    0    0  2284  4445 9221 8560 31 30  7 31  0
 2  1      0 110628  24452 2857672    0    0  2400  4394 9399 8823 31 32  7 29  0
 0  2      0 106312  24452 2860992    0    0  3212  3658 7080 7158 28 21  5 45  0
 4  0      0 120644  24444 2845828    0    0  2924  4048 8425 8063 30 29  6 35  0
 2  1      0 117652  24444 2848892    0    0  2916  3908 6957 6956 25 22  6 46  1
 1  1      0 114628  24444 2852320    0    0  3132  3882 7116 7075 25 27  6 41  1
 3  1      0 110848  24444 2855164    0    0  2612  3914 7722 7928 26 27  8 38  0
 1  3      0 108328  24444 2857960    0    0  2600  3917 8829 8455 30 29  5 36  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2      0 104328  24444 2861324    0    0  3148  3655 6698 6877 25 22  6 47  0
 2  2      0 120172  24436 2845756    0    0  2372  4386 9421 9194 32 29  6 32  0
 3  1      0 116204  24436 2849712    0    0  3684  4275 8977 8439 31 32  7 29  1
 4  0      0 111132  24436 2853784    0    0  3824  4074 8861 8303 30 29  8 33  0
 1  2      0 107572  24436 2857828    0    0  3924  3553 16403 5646 25 20 19 37  0
 2  1      0 119920  24428 2844328    0    0  4416  3720 6838 6773 29 22  5 44  0
 0  4      0 116360  24428 2848288    0    0  3640  4339 9232 8935 32 30  7 31  1
 2  2      0 110596  24428 2851828    0    0  3340  4289 8391 8109 33 26  5 36  1
 1  2      0 105588  24428 2855604    0    0  3484  4160 9096 8733 34 33  6 28  0
 3  1      0 119864  24420 2841868    0    0  4056  4183 8574 8139 34 25  7 33  1
 2  1      0 268916  24420 2691576    0    0  4932  3701 7238 6972 24 27  6 43  0
 1  1      0 263688  24420 2696472    0    0  4696  3785 7614 7499 28 26  6 41  0
 3  1      0 258332  24420 2701352    0    0  4712  3779 6791 6790 28 21 10 39  1
 1  2      0 250740  24420 2706916    0    0  5304  3905 8253 7871 31 27  5 37  0
 2  2      0 247056  24420 2711708    0    0  4560  4240 8859 8502 31 31  6 32  1
 3  1      0 241196  24420 2716252    0    0  4212  4316 9476 8930 32 31 10 27  0
 2  2      0 235432  24420 2721292    0    0  4772  4180 8500 8208 31 29  6 35  0
 1  3      0 232904  24420 2726876    0    0  5408  3529 6531 6599 26 22  4 48  0
 3  1      0 230432  24420 2731312    0    0  4156  4474 9173 8690 37 29  4 28  2
 1  3      0 224012  24420 2736292    0    0  4708  4068 8011 7888 30 26  6 37  1
 1  1      0 217704  24420 2741452    0    0  4992  3534 6745 6764 29 20  5 46  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2      0 212144  24420 2745636    0    0  3820  4647 9256 9123 29 34 10 27  0
 1  2      0 206592  24420 2749896    0    0  4008  4768 9582 9354 35 30  8 27  0
 2  2      0 200568  24420 2754412    0    0  4232  4305 8634 8507 31 28  6 34  1
 4  0      0 197504  24420 2758212    0    0  3692  3767 8240 7874 28 25  8 39  0
 4  1      0 195480  24420 2762960    0    0  4372  4327 9174 8538 31 28  9 33  0
 2  2      0 189652  24420 2766892    0    0  3764  4490 9398 9047 29 31  8 32  0
 4  0      0 183368  24420 2771808    0    0  4544  4214 8662 8417 30 29  6 35  0
 4  0      0 177604  24420 2776468    0    0  4444  3995 8055 7505 31 25  4 39  1
 0  2      0 175548  24420 2780120    0    0  3380  4302 9474 8938 36 30  7 27  0
 1  3      0 171508  24420 2783448    0    0  3084  3702 6857 6855 29 23  4 44  0
 2  2      0 170596  24420 2786000    0    0  2432  4167 8448 7980 31 24  5 39  0
 0  0      0 166720  24420 2788812    0    0  2476  4293 8244 8140 32 26 11 31  0
 4  0      0 162932  24420 2791508    0    0  2432  4111 9281 8675 32 33  4 31  0
 3  0      0 160372  24420 2794056    0    0  2264  4355 9110 8645 31 31  7 28  2
 2  1      0 157160  24420 2796664    0    0  2304  4466 9073 8716 36 27  8 29  0
 2  1      0 153632  24420 2799476    0    0  2612  4018 7229 7397 25 26  9 40  0
 2  3      0 151568  24420 2802060    0    0  2372  4126 8797 8155 34 28  6 31  1
 6  0      0 148520  24420 2804700    0    0  2328  4281 8840 8531 31 31  6 32  0
 2  3      0 144684  24420 2807684    0    0  2840  3840 7027 6988 28 23 12 35  3
 4  0      0 141836  24420 2810172    0    0  2132  4462 9158 8979 29 27 15 29  0
 2  1      0 138456  24420 2812764    0    0  2284  4233 9381 8869 32 30  6 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 133164  24420 2815112    0    0  2084  4377 9754 9203 35 29  8 27  1
 4  0      0 131432  24420 2817508    0    0  2140  4416 9236 8845 32 29 10 28  0
 4  0      0 130920  24420 2820132    0    0  2352  4292 8807 7995 32 30  7 31  1
 4  0      0 127172  24420 2824520    0    0  4104  4491 9224 8904 33 29  7 31  0
 1  1      0 122100  24420 2828608    0    0  3796  4621 9626 9261 33 32  8 27  0
 2  1      0 116304  24420 2833528    0    0  4732  3659 7955 7701 31 21  9 40  0
 0  2      0 110508  24420 2838532    0    0  4756  3893 8276 7631 26 31  5 38  0
 0  3      0 107956  24420 2842852    0    0  4156  4258 8574 8139 31 30  6 32  2
 0  3      0 103420  24420 2847100    0    0  4008  3525 15913 5641 20 18 34 28  0
 1  4      0 133476  24380 2816916    0    0  4280  3569 7043 7221 26 24  9 42  0
 4  0      0 127640  24380 2821168    0    0  3988  4203 8327 8132 30 26  6 38  0
 3  1      0 122600  24380 2825324    0    0  3840  4265 9909 8913 34 29  8 29  0
 2  1      0 117056  24380 2830132    0    0  4580  3911 8143 7462 32 26  5 37  1
 2  1      0 113024  24380 2834160    0    0  3792  4440 9100 8921 32 32  6 29  1
 4  0      0 111228  24380 2838320    0    0  3896  4348 9148 8816 27 31  8 34  0
 2  2      0 107416  24380 2841068    0    0  2540  4495 9985 9349 32 29 10 29  1
 1  3      0 350444  24380 2593784    0    0  3860  3974 8027 7739 30 26  7 37  0
 2  1      0 348112  24380 2597708    0    0  3600  4457 9137 8321 33 32  7 28  0
 5  0      0 343388  24380 2601748    0    0  3884  3665 7098 7042 28 28  7 36  1
 0  1      0 338820  24380 2605420    0    0  3396  4473 9412 8875 34 28  7 31  0
 1  2      0 335544  24380 2609704    0    0  4080  3677 8091 7400 32 24  6 38  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 330944  24380 2613396    0    0  3500  4104 7664 7719 30 23  7 39  0
 3  1      0 327228  24388 2616264    0    0  2592  4510 9449 9051 29 33  7 31  1
 0  2      0 324464  24388 2619020    0    0  2560  4692 9617 9358 32 33  8 27  1
 4  0      0 319920  24388 2623052    0    0  3632  4392 10126 9745 38 32  7 23  0
 1  2      0 315636  24388 2626832    0    0  3548  4621 10004 9544 36 35  7 23  0
 1  1      0 311344  24388 2630940    0    0  3776  4162 9126 8599 37 29  7 27  0
 0  2      0 307556  24388 2635472    0    0  4200  4189 9940 8965 38 31 10 21  0
 1  1      0 302264  24388 2639908    0    0  4188  4322 8720 8278 34 31  5 28  2
 1  3      0 297880  24388 2645032    0    0  4960  3557 7044 6842 31 21  9 39  0
 3  1      0 291672  24388 2649612    0    0  4336  4282 7832 7930 36 23  6 34  0
 0  4      0 287120  24388 2654100    0    0  4200  4368 9249 8842 37 30  4 29  0
 4  0      0 281356  24388 2658608    0    0  4204  4226 9655 8829 37 31  6 27  0
 4  0      0 277308  24388 2662176    0    0  3372  4521 9961 9246 35 34  7 24  0
 3  0      0 272268  24388 2667060    0    0  4528  4019 8192 7681 34 27  6 33  1
 2  0      0 269172  24388 2671304    0    0  4088  3985 8170 8021 31 26  5 37  1
 2  2      0 263440  24388 2675912    0    0  4324  4157 8590 8137 31 25  8 36  0
 4  0      0 259368  24388 2679000    0    0  2840  4370 9293 8474 37 29  6 28  0
 2  3      0 259108  24388 2681252    0    0  1872  4723 10322 9557 37 33  8 22  0
 3  1      0 256580  24388 2683248    0    0  1688  4247 9993 9327 40 35  4 20  2
 1  1      0 252296  24388 2687608    0    0  4164  4547 9054 8509 34 32  7 27  0
 0  4      0 246752  24388 2692160    0    0  4228  4362 8900 8488 37 28  7 28  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1      0 241428  24388 2696608    0    0  4156  4398 9464 8536 37 31  6 26  0
 1  2      0 237492  24388 2699588    0    0  2668  4543 10394 9635 35 38  5 22  0
 2  1      0 233388  24388 2703528    0    0  3628  4463 10307 9779 37 31  8 23  1
 1  1      0 227592  24388 2707668    0    0  3992  4416 9695 8901 37 32  5 26  1
 3  0      0 224820  24388 2712084    0    0  3932  4478 10672 9804 38 34  6 23  0
 1  2      0 219480  24388 2716228    0    0  3952  4610 9308 9158 34 34  6 26  0
 1  3      0 214756  24388 2720320    0    0  3776  4336 8940 8756 35 27  8 30  1
 1  1      0 209180  24388 2723980    0    0  3336  4591 9510 8845 35 34 12 20  0
 3  0      0 203036  24388 2727976    0    0  3752  4121 8410 8241 36 30  5 27  2
 2  2      0 198652  24388 2732352    0    0  4128  4464 9095 8831 34 32  6 28  0
 2  3      0 197644  24388 2737316    0    0  4740  3982 7514 7140 33 25  6 36  0
 2  1      0 192320  24388 2741488    0    0  3836  4584 10433 9875 37 34  7 22  0
 0  2      0 188036  24388 2745012    0    0  3264  4527 9304 9021 34 29  8 28  1
 4  0      0 186052  24388 2747148    0    0  1868  4425 9404 8721 39 28  9 23  1
 1  1      0 182428  24388 2749248    0    0  1764  4752 10291 9282 38 32  7 23  0
 5  0      0 178900  24388 2751736    0    0  2196  4178 9335 8463 40 32  5 25  0
 3  0      0 177420  24388 2753908    0    0  1944  4034 9265 8765 38 30  7 26  0
 3  1      0 174868  24388 2756064    0    0  1804  4370 10420 9643 43 33  5 20  0
 4  0      0 172064  24388 2758248    0    0  1932  4158 9039 8748 37 29  8 26  1
 1  0      0 169608  24388 2760552    0    0  1900  4447 10583 9422 41 33  6 19  1
 2  3      0 166836  24388 2762660    0    0  1844  4338 9697 9342 39 30  7 25  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 163812  24388 2764932    0    0  2020  4285 9809 9267 36 32  6 26  0
 1  1      0 160268  24388 2767508    0    0  2232  4100 9029 8399 37 28  8 27  0
 4  0      0 157276  24388 2769364    0    0  1628  4808 10263 9796 31 36  8 23  1
 0  1      0 154000  24388 2771400    0    0  1660  4897 10310 9911 36 33  8 23  0
 2  1      0 151480  24388 2773400    0    0  1704  4792 9743 9388 34 30 10 25  1
 3  1      0 148676  24388 2775252    0    0  1504  5023 11050 10174 32 37  8 23  0
 1  1      0 146156  24388 2777320    0    0  1764  4653 10779 9917 39 32  7 22  0
 1  0      0 143636  24388 2779296    0    0  1612  4889 10424 10039 32 33 10 26  0
 1  2      0 140516  24388 2781396    0    0  1724  4836 10481 9231 38 39  4 16  2
 2  0      0 137612  24388 2783120    0    0  1424  5039 10454 10042 32 34 10 23  1
 2  2      0 133824  24388 2786132    0    0  2752  4212 9051 8967 33 30  9 28  0
 1  3      0 130192  24388 2788484    0    0  2104  4171 9648 8908 39 30  6 25  0
 4  0      0 126816  24388 2791504    0    0  2724  3604 8081 7417 38 31  3 28  0
 1  3      0 122948  24388 2793984    0    0  2200  3930 9159 8482 39 28  4 28  1
 3  1      0 122916  24388 2796356    0    0  2068  4345 9598 9005 38 31  6 25  0
 3  1      0 121120  24388 2799348    0    0  2664  3679 8881 7998 39 28  5 28  0
 1  2      0 118128  24388 2801524    0    0  1912  4246 10197 9362 40 30  9 21  0
 2  2      0 114592  24388 2803764    0    0  1876  4531 10370 9510 42 34  5 19  0
 5  0      0 111916  24388 2806024    0    0  2004  4308 9885 8889 42 32  3 21  1
 2  0      0 109236  24388 2808060    0    0  1772  4676 10097 9388 39 33  7 21  0
 2  1      0 107976  24388 2810280    0    0  1884  4262 10217 9338 41 37  5 19  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 117740  24368 2798856    0    0  3848  4345 10930 9863 42 33  6 19  0
 2  2      0 114892  24368 2802884    0    0  3660  4295 9931 9249 39 30  7 24  0
 0  4      0 110324  24368 2807132    0    0  3932  4435 9158 8486 41 29  4 25  1
 2  2      0 241936  24368 2674312    0    0  3936  4227 9611 8923 38 31  4 26  1
 1  2      0 236916  24368 2678564    0    0  3876  4219 9374 8393 35 33  7 24  0
 1  1      0 231292  24368 2683192    0    0  4416  4384 9013 8526 37 30  6 27  0
 1  2      0 225804  24368 2687940    0    0  4396  4031 8919 8561 40 27  9 25  0
 2  2      0 220000  24368 2692096    0    0  3876  4364 9510 8621 42 28  7 23  0
 3  2      0 215908  24368 2695680    0    0  3272  4296 8981 8602 35 31  6 27  1
 2  2      0 211124  24368 2700008    0    0  4092  3966 8379 7910 39 22  7 32  0
 2  2      0 207092  24368 2703312    0    0  3008  3941 9862 9041 43 27  6 23  1
 5  0      0 204712  24368 2706028    0    0  2368  3395 11127 9257 44 37  2 16  0
 3  1      0 202808  24368 2709216    0    0  2904  3783 9755 8548 49 27  3 22  0
 2  1      0 198704  24368 2713668    0    0  4136  4189 8816 8054 37 28  7 28  1
 4  0      0 193184  24368 2717852    0    0  3968  4470 9829 9048 36 30  8 25  1
 2  2      0 188672  24368 2722084    0    0  3844  4765 9827 9069 35 31  9 25  0
 3  2      0 184136  24368 2725840    0    0  3608  4341 9301 8830 35 28  7 30  0
 4  0      0 180168  24368 2729312    0    0  3100  4408 9715 8923 37 32  8 23  0
 2  2      0 176072  24368 2733752    0    0  4144  4610 9389 8599 38 31  5 26  1
 2  1      0 170936  24368 2737528    0    0  3544  4686 9165 8719 37 29  6 28  0
 1  4      0 165520  24368 2741308    0    0  3424  4906 10025 9620 38 31  9 22  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 160636  24368 2745408    0    0  3884  4142 9185 8672 36 28  7 30  0
 2  0      0 157456  24368 2749560    0    0  3792  4677 10184 9270 38 33  6 24  0
 4  0      0 155148  24368 2753408    0    0  3580  4494 8860 8920 35 29  8 27  1
 0  1      0 150864  24368 2757800    0    0  4072  4499 9934 8727 35 34  6 25  0
 2  2      0 146076  24368 2761836    0    0  3808  4664 10127 9423 36 32  9 24  0
 2  2      0 142108  24368 2765080    0    0  2920  4648 10886 9979 36 34  9 21  1
 4  0      0 137792  24368 2768428    0    0  2968  4710 10263 9967 39 31  9 21  0
 2  1      0 134736  24368 2772168    0    0  3432  4539 10748 10076 42 30  6 22  0
 3  0      0 129948  24368 2776460    0    0  3988  4216 9412 8562 37 31  6 25  1
 4  0      0 125696  24368 2780412    0    0  3672  4632 9919 8979 40 29  6 24  1
 0  2      0 121592  24368 2784320    0    0  3576  4853 10095 9541 41 32  7 20  0
 0  1      0 118096  24368 2787712    0    0  3048  4156 9704 9126 37 32  8 23  0
 3  1      0 112804  24368 2791780    0    0  3704  4662 10011 8983 45 31  6 18  1
 3  0      0 108292  24368 2795428    0    0  3336  4784 10620 9335 44 33  6 16  1
 1  3      0 104764  24368 2799808    0    0  4056  4452 9656 8553 34 33  5 27  1
 3  1      0 130260  24316 2773020    0    0  3680  4433 10072 9174 40 28  8 24  0
 4  0      0 125376  24316 2776776    0    0  3420  4892 10694 9736 38 32  7 22  0
 2  2      0 121596  24316 2780740    0    0  3624  4321 10077 9488 42 30  7 21  0
 4  0      0 116588  24316 2784140    0    0  3128  4267 9294 8599 36 30  6 28  1
 4  1      0 111044  24316 2787852    0    0  3312  4682 12188 10221 46 36  5 13  0
 3  1      0 107012  24316 2791956    0    0  3792  4681 10187 9251 39 33  7 22  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 133496  24248 2765056    0    0  3380  4729 10226 9628 39 34  8 19  0
 4  0      0 130000  24248 2767932    0    0  2556  4498 10288 9652 39 32  9 20  1
 1  2      0 125204  24248 2771752    0    0  3532  4493 9955 9100 44 25  5 25  0
 1  1      0 121644  24248 2775832    0    0  3812  4445 9680 9010 37 31  7 24  1
