procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1      0 106116  14776 2608520    0    0   492  3728 11911 11314 31 40 10 19  1
 1  2      0 104572  14776 2609476    0    0   524  3671 12392 11565 33 39 10 18  0
 5  0      0 122748  14656 2589964    0    0   476  3645 12554 11846 37 38  9 17  0
 5  0      0 121424  14656 2590708    0    0   424  3698 12816 11506 37 41  7 14  0
 6  1      0 120984  14656 2591676    0    0   488  3623 12211 11577 36 38 10 16  0
 4  0      0 119692  14656 2592596    0    0   540  3632 13302 11652 41 41  8 10  1
 3  2      0 118676  14656 2593572    0    0   464  3729 13219 12035 38 41  8 14  0
 3  1      0 117416  14656 2594472    0    0   500  3654 12317 11469 34 42  9 15  0
 5  0      0 115904  14656 2595380    0    0   492  3614 12764 11507 39 37  7 16  0
 1  2      0 114296  14656 2596300    0    0   500  3697 12420 11796 34 40  9 17  0
 5  0      0 112912  14656 2597180    0    0   460  3641 12609 11634 38 41  7 13  1
 5  0      0 111556  14656 2597972    0    0   468  3698 12843 11969 37 37  8 17  0
 3  2      0 110140  14656 2598988    0    0   528  3651 12541 11522 35 40  7 18  0
 1  1      0 108248  14656 2599920    0    0   488  3686 13522 11869 40 42  6 12  0
 4  1      0 107336  14656 2600808    0    0   456  3718 13104 11854 37 38  9 16  0
 3  0      0 113416  14656 2601724    0    0   500  3615 12408 11244 40 37  9 13  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 112180  14656 2602508    0    0   340  3756 12865 11982 34 42  9 15  0
 3  1      0 110636  14656 2603432    0    0   484  3715 13274 11765 38 40  7 14  0
 6  0      0 108612  14656 2604256    0    0   468  9801 14210 11553 45 41  5  9  0
 3  0      0 107092  14656 2605824    0    0  1264 10654 7134 5951 31 17 14 38  0
 5  0      0 104280  14656 2607276    0    0  1044  3383 12393 11098 39 34  9 17  2
 3  2      0 120692  14536 2588920    0    0  1252  3325 11397 10806 33 36  9 22  0
 2  1      0 119716  14536 2590392    0    0  1112  3326 11421 10883 33 35  9 23  0
 0  1      0 117620  14536 2591916    0    0  1112  3384 11853 10933 33 39  9 19  0
 2  1      0 115604  14536 2593504    0    0  1180  3371 11385 10517 39 34  9 18  0
 1  3      0 113620  14536 2594636    0    0   712  3646 12771 11790 38 39 10 13  1
 1  1      0 112044  14536 2595956    0    0   900  3454 11790 11043 35 37  9 19  0
 3  0      0 109840  14536 2597472    0    0  1124  3306 12169 11052 43 33  7 16  0
 6  0      0 108328  14536 2598868    0    0  1004  3392 11766 11263 37 34  9 21  0
 6  0      0 106532  14536 2599944    0    0   644  3661 13136 11902 35 41 10 15  0
 2  1      0 105084  14536 2600980    0    0   612  3554 12851 11388 39 40  9 12  1
 2  1      0 103256  14536 2602164    0    0   732  3639 13385 11866 41 37  9 13  0
 4  0      0 120352  14416 2583584    0    0   772  3488 12323 11332 40 35  8 17  0
 3  0      0 119472  14416 2584568    0    0   564  3589 12483 11713 38 38  9 15  0
 4  0      0 118084  14416 2585656    0    0   732  3543 11293 10731 35 36  9 20  1
 2  1      0 116384  14416 2586732    0    0   608  3668 12896 11874 33 43  9 15  0
 2  1      0 114776  14416 2587872    0    0   712  3560 12612 11591 37 42  7 13  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 113360  14416 2588856    0    0   604  3638 11984 11460 34 37 11 18  0
 2  0      0 111752  14416 2589820    0    0   604  3659 12665 11506 36 37 10 17  0
 2  1      0 110336  14416 2590904    0    0   572  3648 12900 11552 38 42  7 13  0
 5  0      0 108508  14416 2591832    0    0   524  3683 12595 11609 34 41  9 16  0
 2  2      0 107028  14416 2592808    0    0   588  3594 12024 11383 35 39  9 17  0
 4  0      0 105832  14416 2593872    0    0   652  3523 12278 11456 33 42  9 16  1
 4  0      0 104248  14416 2594840    0    0   540  3613 12354 11187 40 39  9 13  0
 3  1      0 121288  14296 2576244    0    0   552  3733 12729 11409 39 43  7 11  0
 3  1      0 120116  14296 2577292    0    0   560  3649 12870 11867 38 37  9 15  0
 2  1      0 119108  14296 2578164    0    0   472  3677 12601 11928 38 39  9 13  1
 1  2      0 117816  14296 2579052    0    0   428  3723 12579 11592 32 43  9 16  0
 3  1      0 116368  14296 2579936    0    0   512  3683 11778 11327 36 37 11 16  0
 2  0      0 115328  14296 2580884    0    0   516  3660 12778 11193 42 40  7 10  0
 2  1      0 113564  14296 2581824    0    0   552  3641 13692 11960 40 42  7 11  0
 2  2      0 112148  14296 2582804    0    0   492  3670 12514 11622 34 41  9 16  1
 4  0      0 110572  14296 2583568    0    0   468  3747 12276 11504 36 39  9 16  1
 4  0      0 109248  14296 2584492    0    0   428  3728 12785 11809 36 39  8 17  0
 3  0      0 107516  14296 2585428    0    0   440  3788 13204 11802 40 41  7 12  0
 4  0      0 106508  14296 2586248    0    0   348  3829 13150 11724 39 42  8 11  0
 2  1      0 105060  14296 2587132    0    0   516  3690 11949 11550 31 39 12 19  0
 2  1      0 103664  14296 2587912    0    0   424  3759 11994 11751 29 43 10 18  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 120864  14176 2569692    0    0   484  3747 12568 11782 36 35 10 19  0
 3  0      0 120108  14176 2570516    0    0   432  3752 13055 11956 34 42  8 15  1
 4  0      0 118880  14176 2571456    0    0   484  3661 12442 11607 38 35 10 17  0
 4  0      0 117904  14176 2572444    0    0   548  3709 12653 11559 37 40  8 15  0
 3  0      0 116580  14176 2573368    0    0   512  3666 12203 11133 39 41  5 13  1
 4  0      0 114816  14176 2574348    0    0   536  3605 13241 11911 39 39 10 13  0
 1  1      0 113304  14176 2575324    0    0   504  3734 13569 11643 35 44  9 12  0
 1  1      0 112044  14176 2576264    0    0   492  3678 12631 11686 37 40  8 16  0
 0  2      0 110272  14176 2577152    0    0   460  3727 12850 11316 39 39  7 14  1
 3  1      0 109012  14176 2577920    0    0   436  3681 12896 11759 36 40  9 15  0
 2  1      0 107784  14176 2578880    0    0   488  3697 12724 11693 34 43  9 14  0
 4  0      0 105948  14176 2579936    0    0   572  3621 12783 11430 40 46  6  8  0
 4  0      0 104500  14176 2580784    0    0   372  3837 12488 11438 37 43  9 11  0
 2  0      0 120092  14056 2563404    0    0   376  3735 12548 11312 35 44  8 13  0
 4  0      0 119116  14056 2564392    0    0   524  3691 13186 11746 43 43  5  9  0
 1  1      0 118328  14056 2565332    0    0   500  3703 12573 11515 36 38 10 16  1
 3  1      0 117036  14056 2566228    0    0   456  3687 12967 11999 37 42  8 13  0
 4  0      0 115652  14056 2567144    0    0   468  3702 13252 12014 38 42  7 13  0
 4  0      0 114012  14056 2568036    0    0   460  3718 12104 11504 35 38 11 16  1
 0  1      0 112784  14056 2568828    0    0   424  3768 12667 11940 35 37 11 17  0
 3  1      0 111712  14056 2569608    0    0   456  3666 11978 11418 35 37 10 18  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 110012  14056 2570508    0    0   400  3806 12977 12123 37 38  9 16  0
 2  1      0 108988  14056 2571212    0    0   404  3679 12466 11377 34 40 10 16  0
 3  1      0 107484  14056 2572072    0    0   344  3851 13387 12034 39 39  8 15  0
 3  0      0 106508  14056 2572804    0    0   364  3728 12598 11554 35 40 10 15  0
 4  0      0 105184  14056 2573492    0    0   280  3743 12332 11374 39 38  8 15  0
 0  2      0 103704  14056 2574316    0    0   428  3740 12700 12007 34 41 10 15  0
 4  1      0 119832  13940 2556700    0    0   460  3675 13048 11789 38 39  9 14  1
 4  1      0 118824  13940 2557548    0    0   436  3702 12647 11782 36 38 10 16  0
 1  1      0 117596  13940 2558524    0    0   528  3697 13368 11435 35 47  7 12  0
 0  1      0 116556  13940 2559264    0    0   340  3779 11984 11543 33 38 11 18  1
 2  1      0 115328  13940 2560084    0    0   440  3718 11950 11496 35 39 10 15  1
 2  1      0 113784  13940 2560916    0    0   348  3732 13880 11289 43 46  5  6  0
 0  1      0 112272  13940 2561872    0    0   504  3789 13039 11770 38 42  7 13  0
 3  1      0 111004  13940 2562704    0    0   404  3811 12578 11862 34 43  9 15  0
 2  1      0 109744  13940 2563492    0    0   344  3773 13283 11903 38 45  7 10  0
 2  0      0 107980  13940 2564336    0    0   444  3695 12100 11205 33 43  9 14  1
 3  1      0 107224  13940 2565064    0    0   324  3794 13022 11778 32 44  9 14  0
 5  0      0 105932  13940 2565908    0    0   408  3741 12860 11751 34 43  9 14  0
 2  1      0 104380  13940 2566808    0    0   448  3725 11903 11456 33 36 12 19  0
 4  0      0 120352  13824 2549468    0    0   376  3735 11852 11766 34 39  9 17  1
 4  0      0 119344  13824 2550232    0    0   316  3796 13143 11960 36 46  8 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 118556  13824 2551052    0    0   392  3781 12934 11753 32 44  8 16  0
 4  0      0 117548  13824 2551816    0    0   372  3747 12536 11734 34 43  9 14  0
 3  1      0 116068  13824 2552716    0    0   432  3772 13300 11644 42 41  7 10  1
 1  1      0 114516  13824 2553480    0    0   304  3821 13237 11889 39 41  7 12  0
 4  0      0 113540  13824 2554268    0    0   392  3687 12695 11698 37 42  9 12  0
 2  1      0 111776  13824 2555100    0    0   356  3842 13600 11755 41 42  7 10  1
 5  0      0 110516  13824 2555960    0    0   420  3760 13133 11975 36 43  8 13  0
 0  1      0 108972  13824 2556784    0    0   392  3772 12767 11841 34 43  9 14  0
 3  1      0 107744  13824 2557536    0    0   352  3753 12443 11604 32 43 11 15  0
 1  1      0 106736  13824 2558276    0    0   340  3795 12423 11605 39 38  9 13  1
 4  0      0 105476  13824 2559024    0    0   324  3737 12936 11793 36 42  9 13  0
 3  0      0 103964  13824 2559856    0    0   384  3887 13016 12062 38 39  7 15  0
 3  0      0 119808  13436 2542912    0    0   380  3733 13350 11741 42 41  7 10  0
 4  0      0 119052  13436 2543672    0    0   296  3902 13585 12035 36 42  9 13  0
 3  1      0 118012  13436 2544508    0    0   388  3787 13018 11603 42 38  8 11  1
 4  0      0 117068  13436 2545260    0    0   336  3777 12624 11743 36 40  9 15  0
 2  2      0 116208  13436 2546104    0    0   324  3853 13501 12244 39 46  6 10  0
 2  1      0 115012  13436 2546792    0    0   324  3776 12654 11864 39 35 11 15  1
 3  1      0 114068  13436 2547576    0    0   360  3793 12390 11555 39 39  8 15  0
 2  1      0 112492  13436 2548228    0    0   304  3827 12708 11802 35 41 10 14  0
 2  1      0 111232  13436 2549052    0    0   316  3802 13499 12113 40 39  9 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 109972  13436 2549856    0    0   400  3746 12930 11733 40 39  8 13  0
 3  1      0 108932  13436 2550640    0    0   352  3788 12717 11710 38 41  9 13  0
 4  0      0 107200  13436 2551404    0    0   328  3782 12714 11703 33 42  9 15  1
 0  1      0 106184  13436 2552112    0    0   268  3895 12922 12136 38 42  9 12  0
 0  1      0 104924  13436 2552944    0    0   392  3753 12930 11758 40 39  8 13  0
 3  0      0 119856  13320 2535584    0    0   404  3794 13361 11898 37 42  9 13  0
 3  1      0 118784  13320 2536424    0    0   384  3787 13314 12062 39 39  8 14  0
 4  0      0 117744  13320 2537184    0    0   348  3681 12999 11690 37 40  8 15  0
 0  1      0 116768  13320 2538028    0    0   364  3882 13420 12021 43 40  6 10  1
 4  1      0 115192  13320 2538796    0    0   328  3844 13268 12180 39 40  8 13  0
 3  0      0 114060  13320 2539572    0    0   356  3757 13180 11996 37 40  9 13  0
 1  1      0 112516  13320 2540356    0    0   316  3905 13471 12244 38 42  8 13  0
 4  0      0 111508  13320 2541076    0    0   308  3799 12944 11967 38 41  7 14  0
 4  0      0 110216  13320 2541780    0    0   284  3838 13008 11451 39 40  9 12  1
 0  1      0 108988  13320 2542492    0    0   280  3841 12649 11580 35 43  8 14  0
 2  1      0 107728  13320 2543236    0    0   308  3901 13159 12484 36 43  8 14  0
 4  0      0 106688  13320 2543936    0    0   304  3841 13124 12336 36 38 10 15  0
 3  1      0 105176  13320 2544716    0    0   340  3829 13046 12009 35 43  9 13  0
 5  0      0 103696  13320 2545524    0    0   340  3775 12949 11721 40 40  7 12  1
 4  0      0 119800  13104 2528432    0    0   308  3763 12867 11604 35 41  9 14  0
 3  0      0 119036  13104 2529216    0    0   356  3789 12575 11896 33 43  8 16  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 134304  13104 2530104    0    0   404  3798 13094 11924 42 43  7  9  0
 4  1      0 132888  13104 2530900    0    0   312  3908 14108 12397 39 42  7 11  0
 1  1      0 142212  13104 2531484    0    0   244 15243 11054 8631 43 36  9 12  0
 1  2      0 141188  13104 2533924    0    0  2116  5287 10406 8910 34 35  6 25  1
 4  0      0 139196  13104 2535348    0    0  1004  3427 11269 11098 38 36  9 17  0
 1  3      0 137684  13104 2536732    0    0   976  3666 11995 11480 38 37  9 16  0
 4  0      0 136164  13104 2538068    0    0   980  3441 11840 11162 35 37 10 18  0
 3  1      0 135376  13104 2539264    0    0   796  3518 12185 11081 34 39  9 17  0
 5  0      0 134116  13104 2540336    0    0   680  3591 12400 11648 38 41  9 12  1
 0  1      0 133140  13104 2541536    0    0   748  3586 12427 11384 38 40  9 13  0
 3  0      0 131784  13104 2542640    0    0   728  3553 12623 11548 38 36 10 16  1
 3  1      0 130936  13104 2543796    0    0   728  3535 13010 11571 40 41  7 12  0
 5  0      0 129548  13104 2544920    0    0   676  3586 12245 11472 38 39  7 16  0
 5  0      0 128572  13104 2546112    0    0   748  3617 12893 11449 40 40  7 13  1
 3  1      0 127216  13104 2547404    0    0   852  3473 12834 11321 42 38  6 14  0
 4  0      0 125856  13104 2548416    0    0   608  3655 12459 11827 34 39  8 18  0
 4  0      0 125036  13104 2549380    0    0   508  3663 12544 11507 41 39  8 12  0
 3  0      0 124028  13104 2550372    0    0   596  3706 12483 11553 36 42  8 14  0
 3  0      0 123272  13104 2551224    0    0   456  3620 12309 11422 38 39  9 13  1
 1  1      0 122264  13104 2552224    0    0   516  3836 13997 11845 44 42  6  8  1
 2  1      0 121248  13104 2553148    0    0   516  3675 12263 11485 37 38  9 16  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 120240  13104 2554140    0    0   500  3706 13402 11601 43 42  7  9  0
 4  0      0 119328  13104 2555048    0    0   496  3755 12958 11812 37 41  7 15  0
 4  0      0 118508  13104 2556088    0    0   544  3711 13454 11542 42 44  6  8  0
 2  1      0 117468  13104 2557000    0    0   468  3705 12598 11591 41 36  9 14  1
 4  0      0 116428  13104 2557892    0    0   472  3693 13059 12017 38 38  9 15  0
 3  0      0 115640  13104 2558776    0    0   464  3709 12809 11361 37 38  8 17  0
 3  1      0 114696  13104 2559648    0    0   392  3846 13490 11871 46 38  6 10  0
 1  3      0 114224  13104 2560368    0    0   356  3776 12277 11499 37 38  9 15  0
 1  1      0 112924  13104 2561372    0    0   500  3663 13461 12005 42 39  7 12  0
 2  0      0 112452  13104 2562068    0    0   352  3773 12181 11918 36 37 10 17  1
 3  0      0 111664  13104 2562988    0    0   456  3749 12945 11990 40 39  8 13  0
 5  0      0 110656  13104 2563736    0    0   344  3745 13125 12021 39 40  8 13  0
 3  1      0 109900  13104 2564520    0    0   340  3838 13103 11499 43 39  7 11  0
 4  0      0 109112  13104 2565376    0    0   420  3823 13075 11903 42 37  7 13  1
 4  0      0 108388  13104 2566168    0    0   380  3673 13104 11826 39 41  7 14  0
 3  1      0 107412  13104 2566912    0    0   300  3931 13227 11776 35 42  9 14  0
 3  0      0 106656  13104 2567768    0    0   416  3724 13285 11477 42 38  6 14  0
 4  0      0 105608  13104 2568632    0    0   396  3782 13319 11778 42 38  8 12  0
 3  0      0 105040  13104 2569372    0    0   292  3784 13305 11391 40 43  6 11  1
 4  0      0 104412  13104 2570236    0    0   428  3818 13101 12073 42 35  9 13  0
 1  1      0 119500  12992 2552912    0    0   272  3939 13308 12228 42 39  7 11  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 118932  12992 2553796    0    0   456  3705 12806 11646 41 40  7 11  0
 5  0      0 118208  12992 2554540    0    0   304  3917 12886 12207 41 37  8 13  0
 3  0      0 117600  12992 2555392    0    0   372  3740 13226 12010 38 42  8 12  0
 4  0      0 117192  12992 2556144    0    0   316  3860 12881 12092 42 36  9 12  0
 4  0      0 116656  12992 2556932    0    0   384  3817 13481 11959 43 38  8 12  0
 4  0      0 115996  12992 2557676    0    0   260  3869 13049 11754 38 41  8 12  0
 2  0      0 115680  12992 2558384    0    0   264  3865 13224 11929 40 41  7 12  0
 2  0      0 114892  12992 2559236    0    0   372  3822 13152 11739 45 35  8 12  1
 3  1      0 114200  12992 2560136    0    0   472  3720 12892 11881 39 39  8 14  0
 3  1      0 112688  12992 2560960    0    0   392  3777 13172 12174 38 41  7 15  0
 1  3      0 111648  12992 2561820    0    0   428  3807 13020 12103 43 34  8 15  0
 5  0      0 110544  12992 2562572    0    0   368  3746 12411 11904 40 33 10 17  0
 0  1      0 109916  12992 2563444    0    0   428  3735 12992 11874 39 41  7 13  0
 4  0      0 109064  12992 2564216    0    0   364  3731 12995 11639 36 43  8 13  1
 3  1      0 107796  12992 2564956    0    0   312  3925 13299 12218 41 39  7 12  0
 3  1      0 106600  12992 2565780    0    0   356  3791 13299 11854 42 39  8 11  0
 3  1      0 105584  12992 2566504    0    0   288  3849 12981 11879 39 39  8 14  0
 2  1      0 104104  12992 2567188    0    0   252  3870 12695 11919 41 39  6 12  1
 1  2      0 119444  12880 2549892    0    0   276  3861 13346 11552 47 38  5  9  1
 1  1      0 118972  12880 2550720    0    0   396  3797 12864 11930 39 38  8 15  0
 3  1      0 117932  12880 2551600    0    0   412  3772 13273 12024 41 39  8 13  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1      0 117144  12880 2552340    0    0   324  3861 13532 12039 40 41  7 11  1
 4  0      0 116420  12880 2553108    0    0   316  3785 12891 11785 37 41  9 13  0
 3  0      0 115884  12880 2553804    0    0   272  3800 12968 11994 42 36  9 13  0
 4  0      0 114340  12880 2554548    0    0   260  3936 13451 12162 39 41  9 11  0
 4  0      0 113460  12880 2555252    0    0   224  3942 13737 12030 44 39  6 11  0
 4  0      0 112576  12880 2556096    0    0   404  3753 13271 11914 39 42  7 12  0
 1  1      0 111632  12880 2556780    0    0   240  3951 12720 11991 38 37  9 15  0
 3  0      0 110372  12880 2557452    0    0   228  3861 13174 11644 44 39  6 10  1
 3  0      0 109608  12880 2558216    0    0   304  3874 12860 11855 37 39 10 15  0
 4  0      0 108916  12880 2558992    0    0   364  3788 12833 11765 38 38  9 15  0
 4  0      0 108160  12880 2559784    0    0   308  3894 13719 11597 45 42  5  8  0
 3  0      0 107088  12880 2560532    0    0   324  3783 12810 11613 39 38  9 14  0
 3  0      0 106112  12880 2561288    0    0   328  3823 13333 11876 42 39  8 11  0
 4  0      0 104852  12880 2561968    0    0   252  3890 12709 11939 36 39  9 16  1
 3  0      0 103836  12880 2562788    0    0   352  3849 13268 11971 40 41  7 12  0
 2  1      0 138360  12632 2527152    0    0   300  3871 13137 11667 42 39  7 11  0
 4  0      0 137572  12632 2527892    0    0   328  3790 12728 11813 41 38  9 13  0
 2  2      0 136596  12632 2528720    0    0   332  3869 13685 12308 42 40  7 11  0
 2  0      0 136124  12632 2529504    0    0   312  3796 13962 11963 42 43  6  9  1
 2  0      0 135392  12632 2530244    0    0   288  3891 13176 11559 44 41  6  9  0
 5  0      0 133828  12632 2530992    0    0   356  3759 12669 12075 41 35  9 15  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 132524  12632 2531700    0    0   244  3908 12906 12207 37 39  9 14  0
 4  0      0 132556  12632 2532404    0    0   268  3900 13420 11870 41 39  8 12  0
 1  1      0 132052  12632 2533112    0    0   292  3837 12722 11913 39 38  9 14  1
 5  0      0 131360  12632 2533696    0    0   220  3866 12416 11934 39 34 11 16  0
 1  1      0 129752  12632 2534348    0    0   228  3861 12469 11847 40 41  8 12  0
 2  1      0 128776  12632 2535052    0    0   284  3867 13626 12745 42 36  8 14  0
 5  0      0 127264  12632 2535836    0    0   364  3732 12968 11667 42 39  8 12  0
 4  0      0 125940  12632 2536576    0    0   268  3863 13378 11943 41 40  8 10  1
 1  2      0 124924  12632 2537336    0    0   332  3815 12985 11789 42 41  6 11  0
 4  0      0 123476  12632 2538108    0    0   328  3813 12735 11624 39 39  8 13  0
 0  1      0 122184  12632 2538860    0    0   316  3820 13079 11624 41 40  8 11  0
 2  0      0 120956  12632 2539528    0    0   264  3894 12715 11980 39 39  8 14  0
 3  1      0 119664  12632 2540272    0    0   320  3812 13212 11677 40 41  6 12  1
 4  0      0 118656  12632 2540972    0    0   280  3892 12875 11884 37 40  8 15  0
 4  0      0 117396  12632 2541568    0    0   204  3846 12598 11415 40 42  6 11  0
 3  1      0 116168  12632 2542244    0    0   208  3931 13482 12219 38 44  7 11  0
 4  0      0 114940  12632 2542936    0    0   276  3924 13583 12424 38 44  7 10  0
 1  1      0 113364  12632 2543628    0    0   220  3856 13218 11939 41 40  7 11  1
 3  0      0 112860  12632 2544120    0    0   196  2989 19817 8854 37 34 22  7  0
 2  1      0 111632  12632 2544816    0    0   280  3850 12353 11762 38 37  9 16  0
 3  1      0 110024  12632 2545512    0    0   280  3841 12792 11568 42 35  9 14  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 109104  12632 2546220    0    0   236  3866 12850 11671 40 43  6 11  0
 4  0      0 108064  12632 2546912    0    0   236  3830 13338 11681 39 41  6 13  1
 4  0      0 106616  12632 2547516    0    0   180  3842 12620 11330 42 43  6  9  1
 2  1      0 105536  12632 2548252    0    0   252  3932 13850 12149 43 44  6  7  0
 4  0      0 103992  12632 2548932    0    0   184  3912 14437 12178 42 43  5 10  0
 5  0      0 119112  12520 2531836    0    0   328  3819 13179 11469 40 43  7 10  0
 4  0      0 118104  12520 2532672    0    0   324  3857 13707 11667 43 41  5 10  0
 2  0      0 117380  12520 2533448    0    0   336  3866 12840 11831 41 37 10 12  1
 4  0      0 116184  12520 2534140    0    0   280  3859 13100 12023 34 42  9 16  0
 3  0      0 114828  12520 2534824    0    0   236  3886 13108 12093 40 45  5  9  0
 4  0      0 113252  12520 2535580    0    0   328  3816 13053 11770 38 41  8 14  0
 3  1      0 111900  12520 2536260    0    0   232  3918 12982 12046 35 42  8 14  0
 1  1      0 110764  12520 2536992    0    0   272  3888 13600 11587 44 42  5  8  1
 4  0      0 109884  12520 2537656    0    0   212  3881 13353 11832 42 38  8 11  0
 1  1      0 108308  12520 2538416    0    0   304  3844 13595 12010 43 39  7 11  0
 2  1      0 107268  12520 2539084    0    0   208  3878 13240 11737 41 41  8 11  0
 3  0      0 106056  12520 2539804    0    0   264  3816 13470 11616 42 42  6  9  1
 3  0      0 105016  12520 2540256    0    0   164  2645 18961 7771 31 37 24  8  0
 4  0      0 153588  12520 2540996    0    0   300  4127 13547 12398 40 43  7 10  0
 5  0      0 152172  12520 2541764    0    0   300  6907 13602 11648 45 38  6 11  0
 4  0      0 149896  12520 2543136    0    0  1148 13615 7003 5882 30 23  2 46  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 148336  12520 2544696    0    0  1168  3507 12241 11502 35 37  9 18  0
 2  0      0 147044  12520 2546068    0    0   992  3422 11789 10850 41 34  9 15  1
 4  0      0 146100  12520 2547272    0    0   780  3751 13030 11465 36 41  7 15  1
 2  1      0 144776  12520 2548512    0    0   868  3551 12465 11434 39 35 10 16  0
 1  1      0 143312  12520 2549880    0    0   924  3540 11750 11578 38 34  9 20  0
 2  1      0 142272  12520 2550792    0    0   548  3704 12525 11847 39 36  9 15  0
 4  0      0 141296  12520 2551948    0    0   656  3647 12581 11362 38 46  7  9  0
 5  0      0 140288  12520 2552832    0    0   524  3699 12443 11551 38 37  9 15  1
 1  2      0 139752  12520 2553844    0    0   536  3779 13268 11827 40 38  8 15  0
 2  1      0 139028  12520 2554828    0    0   632  3668 13058 11817 39 39  8 13  0
 2  0      0 138304  12520 2555816    0    0   472  3780 12991 11822 39 39  9 13  0
 3  0      0 137264  12520 2556764    0    0   532  3666 13127 11836 38 39  8 14  0
 5  0      0 136476  12520 2557796    0    0   628  3604 11694 11114 37 38  8 17  1
 3  0      0 135468  12520 2558884    0    0   696  3593 12263 11137 36 39  9 16  0
 0  2      0 134208  12520 2559880    0    0   560  3683 12587 11269 42 36  9 13  0
 0  2      0 132948  12520 2560668    0    0   384  3780 12847 12026 39 38  8 14  0
 0  2      0 132444  12520 2561488    0    0   420  3791 12991 11845 38 39  9 15  0
 4  0      0 131404  12520 2562256    0    0   392  3771 12957 12028 38 40  9 12  1
 4  0      0 130768  12520 2563200    0    0   472  3789 12912 12007 39 40  7 14  0
 3  0      0 129192  12520 2564140    0    0   508  3718 12345 11718 37 38  9 16  0
 4  0      0 127868  12520 2564976    0    0   492  3713 12455 11755 38 36 10 16  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 127176  12520 2565708    0    0   328  3821 12635 12011 38 39  9 14  0
 4  0      0 126420  12520 2566456    0    0   336  3746 12934 11899 39 40  8 13  1
 2  0      0 125380  12520 2567240    0    0   332  3783 12751 10980 43 42  7  7  2
 2  1      0 124184  12520 2567980    0    0   340  3876 12739 11881 40 38  8 14  0
 2  1      0 122608  12520 2568864    0    0   452  3765 12707 11623 37 42  7 14  0
 4  0      0 121412  12520 2569624    0    0   344  3756 12897 11919 36 41  8 15  0
 3  1      0 120152  12520 2570472    0    0   412  3839 13061 11994 42 38  7 12  1
 2  0      0 118568  12520 2571284    0    0   344  3809 13356 11867 43 40  7 10  0
 2  1      0 117308  12520 2572076    0    0   312  3881 13069 11891 44 39  6 10  0
 3  0      0 116488  12520 2572716    0    0   308  3791 12765 11627 37 37  9 16  0
 3  0      0 116300  12520 2573540    0    0   316  3842 13157 11989 41 39  7 13  0
 4  0      0 115568  12520 2574312    0    0   320  3856 13360 11584 42 38  9 10  1
 3  0      0 114780  12520 2575040    0    0   272  3897 13829 12105 40 42  8 10  0
 4  0      0 113708  12520 2575840    0    0   332  3879 13756 12068 41 39  8 13  0
 4  1      0 112796  12520 2576612    0    0   312  3843 13849 11762 45 40  6 10  0
 3  0      0 111692  12520 2577416    0    0   340  3867 13636 12014 46 39  6  9  0
 3  1      0 111000  12520 2578216    0    0   320  3896 12806 12105 43 34  9 15  0
 2  1      0 109740  12520 2578884    0    0   220  3857 13475 11744 49 38  5  8  0
