procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3      0 114896   3732 326460    0    0  6896  7647 6950 10725 13 17  9 60  1
 1  3      0 114612   3732 326768    0    0  6768  8959 6076 9477 11 14 13 61  2
 1  3      0 114036   3732 327192    0    0  7328  8042 7099 9847 15 11 18 55  1
 0  2      0 113596   3732 327488    0    0  7312  9201 5758 8735 12 13  8 67  0
 1  0      0 112808   3740 327980    0    0  5760  9962 7744 10907 16 18 21 45  0
 0  3      0 112336   3740 328580    0    0  7344  7369 7398 10113 12 13 11 63  0
 0  1      0 112116   3740 328792    0    0  7408  8076 5437 8569 12 13 10 64  1
 1  0      0 111800   3740 329084    0    0  7264  7443 6659 9945 16 16 13 53  3
 0  4      0 111328   3740 329536    0    0  7936  7484 5773 9092 12 16 14 58  1
 1  5      0 111076   3748 329800    0    0  6544 10276 5181 8246  9 12 15 64  0
 0  3      0 110636   3748 330020    0    0  7696  8053 6391 9522 14 14 11 60  0
 2  1      0 110572   3748 330476    0    0  6800  9148 6072 9209  9 13 18 59  1
 0  2      0 109752   3748 331060    0    0  5408  8239 7725 11399 19 16 22 39  4
 0  6      0 109660   3748 331300    0    0  8560  6151 5493 9085 14 11 13 62  0
 1  7      0 109272   3748 331568    0    0  7504  8054 5774 8968 13 10 12 64  0
 5  0      0 108548   3756 332068    0    0  6848  7856 6722 10154 15 14 12 59  0
 0  1      0 108264   3756 332480    0    0  7184  7218 6526 9924 16 19 14 52  0
 3  2      0 108044   3756 333012    0    0  6016  9093 6422 9880 16 19 14 49  3
 1  4      0 107288   3756 333476    0    0  6832  9058 7214 10188 13 16 11 59  0
 5  2      0 107036   3756 333748    0    0  7744  7196 6884 9814 15 13 12 60  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  4      0 106280   3756 334280    0    0  6128 10592 6805 10016 13 15 16 56  0
 2  4      0 106084   3764 334724    0    0  7152  7843 7202 10456 17 18 13 52  0
 1  3      0 105704   3764 335188    0    0  7136  8148 6003 9205 14 16 12 55  3
 0  2      0 105012   3764 335772    0    0  6384  8588 8208 11286 17 17 18 48  0
 1  6      0 104508   3764 336296    0    0  7120  7836 6926 10130 17 16 18 49  0
 1  3      0 104288   3764 336508    0    0  7760  8008 5334 8543 10 14  9 67  0
 2  3      0 103752   3764 336956    0    0  6224 10239 7004 10187 15 17 17 51  1
 5  0      0 131504   3572 308936    0    0  6576  8737 7068 10100 13 19 12 54  2
 1  4      0 131212   3572 309456    0    0  6192  8251 8372 11263 15 16 16 52  1
 1  0      0 130708   3572 309896    0    0  7120  7498 6991 10226 14 20 15 51  0
 2  1      0 130740   3572 310388    0    0  7024  7674 7199 10342 18 16 12 54  0
 0  1      0 128944   3572 310924    0    0  4624 11648 6756 9249 15 16 20 49  0
 5  0      0 128188   3724 312408    0    0  7751  8645 6359 9563 13 18 14 54  1
 1  5      0 128220   3732 312904    0    0  6032  9938 7116 10074 13 18 13 54  3
 2  4      0 128220   3732 313244    0    0  7216  8137 6008 9504 13 13 10 63  1
 2  1      0 127928   3732 313760    0    0  6992  9527 6064 9098 11 14 13 62  0
 0  5      0 127424   3732 313964    0    0  7584  8750 5306 8202  7 12 10 70  0
 0  4      0 127172   3732 314404    0    0  5632 10219 7119 10369 15 15 18 52  1
 1  1      0 126668   3732 314680    0    0  7760  8251 5824 8787  6  9 13 72  0
 6  2      0 125944   3740 315132    0    0  6288  9352 5722 8910 13 15 15 56  2
 0  3      0 125880   3740 315228    0    0  7728  8441 5176 8243  9 10 12 67  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  3      0 125472   3740 315724    0    0  6688  9134 6525 9870 15 20  9 55  1
 1  4      0 125188   3740 316088    0    0  7296  7888 5523 8884  8 15 10 64  3
 2  3      0 124336   3740 316524    0    0  6640  8531 7678 10632 13 17 13 57  0
 0  1      0 123928   3740 317136    0    0  6240  9317 7285 10199 16 16 17 51  0
 0  3      0 123108   3748 317644    0    0  6576  9957 7187 10213 18 19 12 52  0
 3  4      0 122384   3748 318364    0    0  5248  9633 7585 10354 13 15 16 55  0
 1  3      0 121564   3748 318832    0    0  5648  8922 7908 11154 13 13 21 51  2
 1  3      0 121628   3748 319072    0    0  7904  8070 5137 8400  5  7 11 77  1
 1  4      0 121368   3748 319392    0    0  7376  8200 6483 9440 13 14 17 56  0
 0  4      0 120856   3748 319800    0    0  6112 10565 6781 9567 14 15 19 52  0
 0  2      0 120352   3756 320388    0    0  6512  8209 7641 10912 15 20 15 50  0
 0  4      0 119596   3756 320936    0    0  6320  8455 7534 10551 16 17 10 54  2
 2  7      0 119188   3756 321172    0    0  7424  7892 5923 8948 13 13 10 61  2
 0  3      0 118840   3756 321748    0    0  6160  8603 7141 10222 14 18 17 51  1
 0  0      0 118084   3756 322340    0    0  6064  8669 7929 11408  9 19 18 54  0
 3  3      0 118116   3756 322652    0    0  7696  7265 6139 9473 10 14 10 66  0
 0  3      0 117612   3764 323168    0    0  6336  9067 7710 10312 14 20 17 49  0
 1  2      0 117076   3764 323532    0    0  7440  8464 5903 9088 11 15 14 61  0
 0  6      0 116856   3764 323804    0    0  6528  9300 5858 8995 12 13 11 61  3
 2  0      0 116352   3764 324176    0    0  6768  9603 6343 9270 12 15 15 58  0
 0  5      0 115880   3764 324496    0    0  7184  8177 6458 9654 13 17 13 57  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  5      0 115564   3768 324944    0    0  6848  9641 5691 8766 10 11 18 60  1
 0  5      0 115028   3772 325244    0    0  7280  7744 6469 9840 12 16 10 61  1
 2  2      0 115060   3772 325640    0    0  5616  9947 6679 9730 15 16 17 50  2
 1  2      0 114548   3772 326000    0    0  7744  8092 6201 9222  6  8 13 72  0
 2  3      0 114044   3772 326480    0    0  5648  9364 7749 10875 11 19 21 49  0
 2  3      0 113540   3772 326856    0    0  6480  8076 7329 10607 13 19 15 54  0
 2  1      0 113288   3780 327320    0    0  6576  8552 7452 10462 15 16 18 50  1
 2  2      0 112272   3780 327880    0    0  6112  8304 7063 10528 17 17 17 47  3
 1  4      0 112304   3780 328220    0    0  7840  6756 6584 9564 10 11 10 69  0
 1  5      0 112208   3780 328368    0    0  7728  8389 5537 8471 11 11 11 68  0
 1  2      0 112052   3780 328660    0    0  7440  8432 5426 8649 11 10 12 66  1
 3  5      0 111832   3780 328828    0    0  8576  7294 4848 7852  8 10  6 76  0
 1  2      0 111232   3788 329312    0    0  5936  8537 8007 11018 17 20 14 47  3
 2  0      0 110760   3788 329856    0    0  7264  6905 6423 9528 15 14  7 63  2
 0  2      0 110540   3788 330088    0    0  7408  8496 5286 8651 10 11 16 64  0
 4  1      0 110004   3788 330544    0    0  7008  8565 7211 10389 12 16 13 59  0
 3  4      0 109656   3788 330772    0    0  7536  7843 6196 9241 11 14 10 62  2
 0  4      0 109248   3788 331428    0    0  6048  8312 8133 11518 17 20 16 48  0
 0  2      0 108776   3796 331656    0    0  8128  6904 5079 8404 10 12 10 67  2
 0  3      0 108304   3796 332084    0    0  6304  9235 7187 10009 16 17 18 50  0
 1  2      0 107980   3796 332580    0    0  6624  7988 6709 9940 14 17  8 58  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 107476   3796 333112    0    0  5408  9401 7454 10686 14 21 14 50  2
 0  3      0 106972   3796 333516    0    0  7600  6506 6465 9830 14 13 10 62  0
 5  0      0 106208   3796 334092    0    0  6928  8866 7286 10002 17 16 16 52  0
 2  3      0 105924   3804 334500    0    0  6192  8987 8276 11078 16 16 15 52  0
 0  1      0 105704   3804 334976    0    0  6800  9134 6710 9681 14 10 18 57  0
 0  6      0 104980   3804 335288    0    0  7232  8059 5950 8966  9  8 14 66  2
 0  4      0 104884   3804 335572    0    0  7152  8440 6024 8527 12 14 23 49  2
 4  1      0 104444   3804 336068    0    0  6576  8328 7975 10416 16 19 17 49  0
 0  2      0 103876   3804 336480    0    0  6480  8700 7496 9854 12 17 35 36  0
 2  4      0 103940   3812 336832    0    0  7392  8901 6114 8256  9 14 12 64  1
 3  1      0 103688   3812 337084    0    0  6960  9371 6203 8479  9 13 42 35  0
 4  2      0 117336   3696 322900    0    0  6464  9487 6839 9289 11 18 44 25  2
 0  5      0 116832   3696 323220    0    0  7376  7379 6452 9289 12 14 28 45  1
 0  4      0 116296   3696 323700    0    0  7632  7982 6493 9107 14 13 20 53  0
 0  1      0 115816   3696 324308    0    0  5744  9975 7726 10467 13 19 17 51  0
 1  2      0 115564   3704 324720    0    0  6640  8166 7109 9748  9 16 13 63  0
 2  3      0 114932   3704 325224    0    0  5968  8873 8008 10609 15 18 28 40  0
 1  4      0 114524   3704 325616    0    0  6800  8424 6155 9023 12 13 11 61  3
 2  0      0 113988   3704 326224    0    0  5920  9083 7377 10219 16 17 20 47  1
 1  2      0 115028   3704 326556    0    0  4560 12048 5734 7851 12 13 21 54  0
 0  4      0 114524   3704 326744    0    0  8624  7425 5587 8567  7 14 20 59  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  4      0 114272   3712 327088    0    0  6592  9470 6776 9368 11 17 23 48  1
 2  1      0 113768   3712 327716    0    0  5600  8132 8891 11254 16 25 20 40  0
 7  2      0 112752   3712 328344    0    0  4944  9362 8238 11086 18 23 18 38  3
 0  1      0 112404   3712 328780    0    0  7376  6802 6085 9059 11 15 14 59  1
 0  4      0 112280   3712 329120    0    0  6624  9799 6393 8754  8 10 47 34  0
 2  3      0 111996   3720 329364    0    0  8368  6630 6337 8731 11 15 43 32  0
 0  1      0 111428   3720 329744    0    0  6704  8304 7607 9690 12 19 41 28  0
 1  4      0 110768   3720 330404    0    0  6384  7211 7912 10938 15 18 18 48  0
 7  0      0 110200   3720 330868    0    0  5056  9287 7905 10711 19 22 16 41  3
 1  2      0 109728   3720 331272    0    0  6736  7883 6656 9502 16 15 17 52  0
 0  1      0 109192   3720 331828    0    0  6224  7895 8346 10702 12 23 32 32  1
 0  4      0 108972   3728 332068    0    0  7552  9055 4974 7775  5  6 19 70  0
 1  1      0 108216   3728 332476    0    0  6432  9446 6958 9501 15 18 15 51  0
 0  3      0 107956   3728 332964    0    0  6528  9370 7305 10100 13 20 19 49  0
 5  2      0 107736   3728 333312    0    0  6976  8198 5965 8607 14 13 10 61  3
 2  2      0 107420   3728 333596    0    0  6400  8869 6575 8791 12 16 41 32  0
 2  4      0 107004   3728 333828    0    0  7664  7804 5373 8407 12 13 10 63  1
 2  1      0 106688   3736 334172    0    0  5824  9574 7201 9623 17 16 20 45  3
 2  2      0 106216   3736 334824    0    0  5552  8431 8408 10852 18 22 20 40  1
 2  1      0 105616   3736 335156    0    0  7760  7237 6072 9108 14 13  9 64  1
 3  0      0 105208   3736 335540    0    0  6192  9997 6889 9512 13 19 18 51  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  2      0 104672   3736 336016    0    0  6384  9012 7128 9787 10 13 26 51  0
 1  3      0 104200   3736 336404    0    0  6944  8035 7129 9600 13 17 25 45  0
 5  0      0 103916   3744 336948    0    0  5824  8996 8176 10754 16 21 29 35  0
 1  4      0 103664   3744 337248    0    0  7456  7681 5582 8427 11  9 19 57  3
 3  1      0 131840   3504 308556    0    0  6112 10195 6104 8642 12 17 16 55  0
 2  4      0 131652   3504 308912    0    0  7152  8639 6580 9297 12 16 15 58  0
 0  3      0 130896   3504 309420    0    0  6528  9556 7377 9892 15 19 16 50  0
 0  2      0 130644   3504 309792    0    0  6464  8933 6817 9651 11 14 22 53  0
 1  3      0 130416   3512 310256    0    0  5328  8151 7659 10559 15 22 12 48  4
 0  2      0 129880   3512 310568    0    0  7952  7802 6321 9043 12 17 10 61  0
 1  3      0 129344   3512 311056    0    0  5456 11253 8271 10711 15 22 21 42  0
 0  6      0 129156   3512 311464    0    0  7120  8222 6812 9184 11 16 38 35  0
 2  5      0 128840   3512 311784    0    0  6272 10476 6251 8584 12 14 21 53  0
 0  4      0 128368   3512 312244    0    0  5584  8853 6933 10236 16 20 12 48  4
 1  5      0 127832   3520 312672    0    0  6384  9140 7077 9577 15 18 23 43  1
 2  4      0 127896   3520 312968    0    0  7664  8224 6739 9210 12 16 14 57  0
 0  1      0 127644   3520 313196    0    0  7008  9206 5727 8317 11 10 12 66  1
 0  6      0 127612   3520 313360    0    0  8384  7764 5253 7867 10 10 17 62  0
 1  4      0 127140   3520 313672    0    0  7136  8834 6765 9658 12 16 18 54  0
 3  2      0 126816   3520 314320    0    0  5296  9725 8034 10473 18 18 21 41  3
 2  3      0 126344   3528 314880    0    0  6736  9141 7440 9630 13 17 22 49  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3      0 125556   3528 315304    0    0  6656  9401 6724 9498 12 21 15 52  0
 0  4      0 125328   3528 315776    0    0  6992  7963 7653 10066 16 17 26 41  0
 6  0      0 124760   3528 316024    0    0  7536  7552 6345 9000 12 16 13 58  1
 0  2      0 124604   3528 316384    0    0  7344  8112 6166 8915 11 14 15 58  2
 3  3      0 124320   3528 316624    0    0  7376  8338 5729 8697 13 13  9 63  1
 0  2      0 123784   3536 317100    0    0  7648  7711 7093 9623 15 16 11 57  0
 0  4      0 123564   3536 317484    0    0  7168  9321 6032 8963 10 14 18 58  0
 2  2      0 122620   3536 317980    0    0  6640  8548 7029 9871 16 19 16 50  0
 0  0      0 122272   3536 318296    0    0  6608  8170 6585 9389 13 18 17 49  3
 0  4      0 121832   3536 318688    0    0  7056  8641 5878 8662 15 14 11 61  0
 4  2      0 121516   3536 319056    0    0  6288  8873 7178 9775 14 18 19 49  0
 0  3      0 121076   3544 319404    0    0  7696  7926 6270 9164 10 16 18 56  0
 2  3      0 120288   3544 319844    0    0  6336  9885 6917 9700 14 19 19 47  1
 0  2      0 120036   3544 320236    0    0  6656  9468 5819 8756 12 15 19 55  1
 0  5      0 119532   3544 320744    0    0  6288  8973 7883 10598 13 16 18 52  2
 3  1      0 119176   3544 321056    0    0  7296  8016 6250 9301 13 15 14 57  0
 0  0      0 118516   3544 321592    0    0  5200 10498 8276 10880 14 23 24 39  0
 2  4      0 118224   3552 322032    0    0  7056  8095 7104 9963 15 17 14 54  1
 0  5      0 118004   3552 322284    0    0  6832  9999 5829 8749  9 14 17 61  0
 3  3      0 117468   3552 322632    0    0  6512  8575 6683 9421 15 21  7 54  3
 0  3      0 117248   3552 323160    0    0  6672  9115 7100 9880 13 21 17 50  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  2      0 116712   3552 323468    0    0  6560  9569 6815 9517 15 15 13 56  0
 1  2      0 116020   3552 323876    0    0  7344  8458 6120 9087 11 15 14 59  1
 1  1      0 115736   3560 324428    0    0  5776 10309 7659 10295 14 19 19 48  0
 0  1      0 115736   3560 324656    0    0  7904  8038 4832 7489  7 16 19 58  0
 2  3      0 115484   3560 324900    0    0  6544  9623 5821 8335 10 14 17 57  2
 5  2      0 114664   3560 325420    0    0  6128  9661 7348 10086 16 18 18 46  2
 1  3      0 114572   3560 325692    0    0  6528  8133 7075 9959 14 19 18 48  1
 1  0      0 113972   3560 325968    0    0  7584  8778 5767 8475 13 12 12 63  1
 1  2      0 113720   3568 326392    0    0  6032 10055 7105 9817  8 17 16 59  0
 0  0      0 113468   3568 326900    0    0  7312  7436 7980 10517 15 19 12 55  0
 0  2      0 112964   3568 327448    0    0  6432  8528 8523 11317 15 21 18 46  0
 3  1      0 112712   3568 327664    0    0  7200  7645 6322 9346 13 15 12 57  3
 1  4      0 111884   3568 328304    0    0  6000  8324 8545 11281 17 24 19 40  1
 3  0      0 111444   3568 328768    0    0  6560  7949 7520 10694 18 19 12 51  0
 0  6      0 110688   3576 329368    0    0  6736  8187 8125 10831 21 18 15 46  0
 1  2      0 110468   3576 329632    0    0  7440  8823 5699 8603 10 13 16 61  0
 1  2      0 110272   3576 330000    0    0  6624  8245 7180 10065 15 18 15 49  3
 0  2      0 109672   3576 330392    0    0  7472  6926 5840 9007 12 17 13 57  1
 0  1      0 109104   3576 330716    0    0  6864  8458 7558 10478  9  9 16 66  0
 0  2      0 109420   3576 331024    0    0  6864  9272 6151 8983 15 12 17 55  0
 0  3      0 107844   3584 331268    0    0  6256  9924 5296 7815 11 13  5 70  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 107656   3584 331676    0    0  6448  9251 6259 8883 14 14 14 58  1
 1  2      0 107152   3584 332028    0    0  7024  8920 7183 10126 16 17 16 48  3
 6  0      0 106996   3584 332436    0    0  7072  8366 6358 9331 12 15 11 57  4
 1  3      0 106428   3584 332856    0    0  6576  8837 7422 10250 14 18 18 49  1
 1  4      0 105980   3584 333232    0    0  6672  9625 6805 9718 13 14 13 58  1
 3  3      0 105380   3592 333964    0    0  5840  9222 8196 11290 15 21 16 48  0
 2  2      0 104876   3592 334360    0    0  6656  8294 7081 10223 15 17 15 53  0
 1  4      0 104120   3592 334844    0    0  5728  9169 8108 11119 19 21 14 43  3
 4  1      0 104120   3592 335124    0    0  7152  7832 6428 9511 14 15  9 62  1
 1  0      0 103868   3592 335412    0    0  7040  8763 5880 9049 12 13 14 61  0
 4  2      0 132280   3372 306736    0    0  6688  8966 6698 9583 13 15 18 52  2
 0  3      0 132628   3380 307120    0    0  6368  8961 7628 10495 14 17 17 52  0
 0  2      0 132408   3380 307340    0    0  7760  8703 5707 8708 11 12 11 66  0
 0  3      0 132344   3380 307600    0    0  6320  9680 6219 9162 11 15 16 55  3
 1  1      0 132344   3380 308232    0    0  6032  8143 8007 10913 15 24 13 46  2
 2  0      0 132084   3380 308648    0    0  6896  8286 6992 10024 15 16 13 56  1
 0  5      0 132084   3380 308960    0    0  7360  7793 7016 9840 15 16 13 57  0
 2  3      0 131580   3388 309392    0    0  6480  9587 7002 10017 13 18 20 49  0
 1  1      0 130792   3388 309848    0    0  7088  8307 7597 10590 15 20 11 53  0
 5  1      0 130320   3388 310380    0    0  6000  9265 6609 9892 15 16 15 52  2
 2  2      0 130068   3388 310736    0    0  7120  7988 6497 9483 15 14 15 54  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3      0 129344   3388 311232    0    0  6560  8558 7913 10964 15 19 16 50  0
 3  2      0 128840   3388 311728    0    0  6656  8307 7662 10469 13 14 19 55  0
 1  2      0 128548   3396 312156    0    0  6992  8235 7589 10384 14 18 13 55  0
 1  2      0 127792   3396 312640    0    0  6368  8984 8417 11050 16 19 15 49  1
 0  0      0 127068   3396 312988    0    0  6560  8386 6948 10129 16 17 11 53  2
 0  1      0 126564   3396 313520    0    0  6272  8224 6829 10166 15 17 18 48  2
 0  3      0 126532   3396 313796    0    0  7296  8415 5330 8636 12  9  9 68  2
 2  3      0 126060   3396 314044    0    0  6960  8781 5911 8503 12 16 17 53  2
 2  4      0 126060   3404 314192    0    0  8320  6647 5357 8526 11 12  9 67  1
 0  4      0 125728   3404 314552    0    0  6784  9252 7018 9832 15 15 15 56  0
 3  3      0 125020   3404 315036    0    0  7088  8946 6565 9501 16 13 14 58  0
 2  1      0 125012   3404 315372    0    0  6544  9759 5725 8799  8  9 18 64  0
 1  4      0 124572   3404 315648    0    0  7376  7449 6930 9802 17 17 13 54  0
 8  1      0 124256   3404 316068    0    0  6512  8993 5980 9207 15 13 11 56  5
 2  3      0 124256   3412 316528    0    0  6192  9133 7161 10193 15 19 11 53  2
 1  0      0 123752   3412 316908    0    0  6816  8312 6476 9433 16 17 10 54  2
 2  1      0 123848   3412 317116    0    0  7728  8705 5127 8354 11 12 10 68  0
 1  3      0 123436   3412 317624    0    0  6560  9900 6863 9618 16 17 14 53  0
 0  3      0 122996   3412 317960    0    0  8016  7135 6224 9376 11 13 11 65  0
 2  3      0 122492   3412 318192    0    0  7424  8859 6545 9278  7 13 13 66  1
 1  3      0 122020   3420 318616    0    0  6768  9120 6334 9240 15 15 11 56  3
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 121224   3420 319240    0    0  6016  8905 8079 11145 19 20 15 45  2
 1  2      0 120940   3420 319508    0    0  7424  7997 6018 9049 13 15 12 60  0
 1  3      0 120216   3420 320232    0    0  5824  8833 8864 11752 20 21 18 40  1
 1  1      0 119868   3420 320444    0    0  7552  8786 5789 8720 12 12 12 65  0
 1  3      0 119240   3420 321064    0    0  6304  8256 7904 11015 16 17 16 50  1
 2  1      0 118672   3428 321596    0    0  5808  7724 8222 11121 17 19 14 47  3
 0  6      0 117948   3428 322024    0    0  7008  8387 7084 10016 13 17 11 59  0
 3  2      0 117340   3428 322644    0    0  5856  8719 8138 11300 18 20 18 43  0
 0  0      0 116680   3428 323260    0    0  6512  8900 7974 10515 15 23 13 49  1
 0  2      0 116712   3428 323484    0    0  7680  8433 5508 8575 10 14  8 68  0
 2  1      0 116176   3428 323852    0    0  5808  9979 5777 9124 14 15 14 55  2
 0  2      0 115768   3436 324368    0    0  6464  7762 7265 10604 19 17 13 50  1
 0  3      0 115388   3436 324576    0    0  7168  8735 6221 9364 15 12 12 60  1
 4  4      0 115168   3436 324888    0    0  7152  8678 5923 9163 11 15 14 60  0
 2  3      0 114908   3436 325196    0    0  7120  8805 6617 9367 14 14 14 57  0
 0  3      0 114940   3436 325364    0    0  6672 10098 4904 7863  6  6 12 76  0
 0  1      0 114088   3436 325820    0    0  6688  9205 6817 9976 15 16 13 54  2
 0  3      0 114184   3444 326100    0    0  7584  7842 5613 8947 12 12 10 64  2
 2  2      0 113584   3444 326584    0    0  6464  8450 6740 10107 17 18 13 52  1
 1  3      0 113396   3444 326776    0    0  7920  8348 5241 8224 11 12 11 66  0
 1  3      0 113176   3444 327012    0    0  6528  9272 6973 9838 14 15 16 55  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3      0 112640   3444 327620    0    0  5888  8039 8120 11513 16 21 17 46  1
 1  4      0 112072   3444 327924    0    0  6816  8684 6829 9875 17 17 13 53  0
 1  3      0 111664   3452 328176    0    0  6352  9353 5761 9082  9 14 11 64  2
 0  3      0 111852   3452 328356    0    0  8416  7616 4655 7824 11 10 10 69  0
 1  1      0 111664   3452 328676    0    0  5408 11034 5855 8610 13 13 20 54  0
 4  1      0 110844   3452 329248    0    0  6576  7996 8567 11822 16 22 15 47  0
 1  4      0 110404   3452 329784    0    0  8032  7082 7228 9980 14 18  7 61  0
 1  3      0 110152   3460 330188    0    0  5184  9525 7206 10672 16 17 15 50  3
 0  3      0 109552   3460 330468    0    0  7296  9027 5505 8569 10 14 10 65  1
 0  4      0 109112   3460 330796    0    0  6848  9492 6458 9362 13 14 16 56  1
 0  4      0 109356   3460 331472    0    0  5696 11736 8078 11170 18 20 14 48  0
 3  2      0 109128   3460 332020    0    0  6480  7513 7081 10079 14 14 14 58  0
 4  2      0 108088   3460 332624    0    0  6160  9662 7339 10407 16 16 15 52  0
 3  3      0 108024   3468 332872    0    0  6400  8490 6484 9495 11 18 10 58  4
 1  4      0 107964   3468 333184    0    0  6864  8992 6523 9529 11 14 17 58  0
 2  2      0 106828   3468 334004    0    0  6160  7378 9171 12186 20 19 16 45  0
 3  3      0 106480   3468 334328    0    0  7136  8857 6330 9453 13 12 13 62  0
 1  4      0 105820   3468 335016    0    0  6096  9658 8221 10933 11 14 19 55  1
 2  2      0 105600   3468 335344    0    0  6144  9434 6747 9830 15 19 13 51  3
 1  2      0 105064   3476 335836    0    0  6480  8958 7142 10264 16 17 17 51  0
 0  3      0 104464   3476 336144    0    0  6688  8210 7218 10315 13 18 14 55  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 104308   3476 336516    0    0  6944  9075 5909 9151 10 14 19 57  0
 0  3      0 103772   3476 336860    0    0  6528  9215 6953 9936 14 16 19 51  0
 1  2      0 117948   3396 322312    0    0  6048  8513 7625 10533 15 20 13 49  3
 2  3      0 117444   3404 322804    0    0  5904  9419 7544 10692 16 17 17 49  0
 3  1      0 117152   3404 323264    0    0  6432  8959 7217 10338 16 15 18 50  0
 0  4      0 116712   3404 323760    0    0  6624  8620 7854 10770 13 12 16 59  0
 2  2      0 116420   3404 324404    0    0  5920  9533 8190 10936 14 14 19 51  1
 2  2      0 115852   3404 324688    0    0  7216  7756 5732 9163 10 16 13 60  2
 0  3      0 115632   3404 325028    0    0  8240  7337 5890 8340  9 15  7 69  1
 0  1      0 115380   3412 325544    0    0  7024  7931 7349 10413 18 14 11 57  0
 0  4      0 115096   3412 325636    0    0  8496  7263 5257 8188  8 12 13 67  0
 0  2      0 114624   3412 326044    0    0  7904  7559 6850 9388 11 15 11 64  0
 3  1      0 113836   3412 326488    0    0  5712  9850 7995 10802 16 16 23 44  1
 0  3      0 113648   3412 326888    0    0  7808  6410 6608 9427 13 16  7 61  2
 0  3      0 113364   3412 327112    0    0  7792  8087 5308 8417 10 10 13 66  1
 1  5      0 112892   3420 327684    0    0  6320  8694 7782 10425 13 18 14 55  0
 2  0      0 112136   3420 328260    0    0  6208  8324 8288 11180 13 17 17 53  1
 2  1      0 111600   3420 328976    0    0  6096  7213 8982 11681 16 21 20 42  0
 0  3      0 111096   3420 329572    0    0  6880  7167 7811 10797 14 18 19 48  0
 3  1      0 110584   3420 329872    0    0  7824  8160 5484 8230 11 13  8 65  3
 2  0      0 110332   3420 330368    0    0  6880  7659 7519 10708 17 16 12 56  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  5      0 110080   3428 330692    0    0  7168  8737 6187 9121 10 12 18 59  1
 1  4      0 109608   3428 331120    0    0  7296  8021 6579 9796 11 15  9 65  0
 0  2      0 109356   3428 331388    0    0  6576  8635 6918 9695  8 13 21 59  0
 0  3      0 108820   3428 332032    0    0  5872  8005 8876 11743 17 22 18 42  2
 6  0      0 108348   3428 332304    0    0  7296  7493 6226 9174 13 17 15 52  3
 0  3      0 107812   3428 332740    0    0  6624  8384 7082 10000 15 17 14 53  2
 4  0      0 107560   3436 333092    0    0  7088  8553 5945 8845 13 13  8 65  2
 2  0      0 107056   3436 333596    0    0  6832  8097 7465 10231 16 18 14 52  0
 0  2      0 106584   3436 333964    0    0  7264  8722 6931 9599 12 15 14 60  0
 0  4      0 106080   3436 334256    0    0  6736  8644 6997 9977 12 14 17 56  1
 0  2      0 105788   3436 334544    0    0  7264  9027 5697 8565 11 12 19 58  0
 1  2      0 105276   3436 334816    0    0  7584  8237 6206 9206 11 12 13 65  0
 1  3      0 105056   3444 335348    0    0  5776  9627 7822 10657 12 14 18 54  3
 0  1      0 104772   3444 335736    0    0  7552  8486 6720 9307 14 15 10 61  0
