procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 197184  12360 2456492    0    0   612  4594 12602 11365 41 39  7 13  0
 4  1      0 195800  12360 2457728    0    0   792  4471 11975 10478 41 38  6 13  1
 3  1      0 192744  12360 2459592    0    0  1484  4607 12107 11278 40 38  7 15  0
 4  0      0 191516  12360 2460460    0    0   488  4648 12259 11418 34 39  9 17  1
 3  0      0 190916  12360 2461404    0    0   576  4587 13152 11622 41 41  6 12  0
 5  0      0 189028  12360 2463448    0    0  1608  4479 12016 11105 39 38  8 15  0
 4  0      0 187412  12360 2464528    0    0   588  4657 13138 11725 41 42  6 10  1
 2  0      0 185208  12360 2465668    0    0   720  4556 12641 11200 46 38  6 10  0
 2  1      0 181900  12360 2467596    0    0  1576  4487 12923 11177 48 37  5 11  0
 2  1      0 180640  12360 2468636    0    0   568  4632 12511 11533 39 39  7 15  0
 5  0      0 179444  12360 2469468    0    0   532  4521 11472 10943 37 34 10 18  0
 4  0      0 176924  12360 2470860    0    0   884  4518 13147 11101 44 42  5  8  1
 4  0      0 174876  12360 2472048    0    0   772  4548 12460 10896 42 40  7 11  1
 3  0      0 173584  12360 2473180    0    0   720  4546 12482 11137 45 35  6 13  0
 2  0      0 172072  12360 2474924    0    0  1400  4567 11725 10507 42 39  7 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 170812  12360 2476016    0    0   728  4513 12464 11285 37 37  8 17  0
 2  1      0 169332  12360 2477036    0    0   620  4602 12153 11460 35 41  8 15  1
 2  1      0 167780  12360 2478056    0    0   612  4494 12195 10739 42 39  6 11  1
 1  1      0 165796  12360 2479052    0    0   588  4555 13139 11236 45 39  7 10  0
 1  1      0 163488  12360 2480076    0    0   628  4591 12367 11119 38 39  8 15  0
 4  0      0 161472  12360 2482132    0    0  1636  4459 12853 11129 49 35  6 11  0
 4  0      0 159456  12360 2483152    0    0   552  4692 13408 11620 41 42  7  9  1
 2  3      0 157376  12360 2484344    0    0   840  4426 12675 11161 36 43  8 12  1
 4  0      0 154984  12360 2485488    0    0   648  4555 12723 11481 40 39  7 14  0
 2  2      0 151628  12360 2486720    0    0   796  4573 12653 11672 43 40  6 12  0
 3  1      0 151052  12360 2487968    0    0   932  4375 12013 11235 43 35  8 14  0
 1  1      0 148352  12360 2489572    0    0  1052  4459 12787 11264 42 37  7 13  0
 4  0      0 146824  12360 2490828    0    0   824  4534 12582 10900 39 41  7 12  1
 2  2      0 145468  12360 2492264    0    0  1000  4313 11603 10980 36 36  9 19  0
 4  0      0 143924  12360 2493712    0    0  1128  4265 11240 10881 35 36 10 20  0
 1  1      0 142144  12360 2495120    0    0  1076  4322 11544 10898 36 34 10 20  0
 4  0      0 140900  12360 2496732    0    0  1200  4151 11555 10473 36 37  6 19  1
 4  0      0 139316  12360 2498132    0    0  1036  4273 11715 10672 41 37  8 14  1
 1  1      0 137600  12360 2499788    0    0  1192  4383 11723 10572 42 40  6 12  0
 3  0      0 135976  12360 2501200    0    0  1120  4321 11726 10804 36 38  8 18  1
 3  1      0 134544  12360 2502756    0    0  1088  4367 11246 10696 37 33  9 21  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 133496  12360 2504096    0    0   976  4311 11209 10714 32 41  9 18  0
 0  3      0 132008  12360 2505416    0    0   908  4517 12329 11143 41 35  8 16  0
 2  0      0 130732  12360 2506744    0    0   968  4350 10828 10477 37 35  8 19  1
 1  0      0 129496  12360 2508100    0    0  1028  4331 11095 10752 32 35 10 23  0
 3  1      0 127880  12360 2509452    0    0   980  4343 11589 10997 36 38  8 17  0
 4  0      0 128344  12360 2510608    0    0   740  4638 12691 11420 41 38  8 13  0
 4  0      0 126416  12360 2511920    0    0   892  4388 12634 11018 41 42  5 12  0
 3  0      0 125148  12360 2513120    0    0   796  4546 11828 11250 36 37  9 17  1
 4  0      0 123440  12360 2514524    0    0   984  4379 12222 10840 45 35  6 13  1
 2  2      0 120572  12360 2517176    0    0  2256  4138 11120 10581 36 34  8 22  0
 3  1      0 119272  12360 2518816    0    0  1268  4190 11364 10893 34 36  8 21  1
 2  0      0 117564  12360 2520584    0    0  1424  4133 11629 10430 34 37  7 22  0
 1  1      0 116548  12360 2522348    0    0  1388  4188 10711 10294 38 35  7 19  1
 4  0      0 115396  12360 2523920    0    0  1280  4222 11137 10552 35 36  9 20  0
 2  0      0 113948  12360 2525704    0    0  1340  4056 11720 10738 35 37  9 19  0
 3  0      0 112468  12360 2527268    0    0  1284  4187 11616 10559 38 34  8 20  1
 4  0      0 111012  12360 2528720    0    0   972  4403 12010 11252 36 37  9 18  0
 3  0      0 109216  12360 2530540    0    0  1500  4008 10743 9789 40 32  8 20  1
 5  1      0 107632  12360 2532056    0    0  1168  4275 11667 10755 40 38  7 15  1
 1  0      0 106176  12360 2533620    0    0  1112  4245 11803 10876 39 39  7 16  0
 1  1      0 104696  12360 2535080    0    0  1076  4361 11655 10872 30 37 13 20  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  2      0 120144  12300 2518336    0    0  1268  4264 12012 10575 38 37  6 19  0
 4  0      0 118924  12300 2519872    0    0  1212  4194 11556 10469 36 36  9 19  0
 1  1      0 117972  12300 2521572    0    0  1272  4220 12014 10527 39 38  6 15  1
 4  0      0 116492  12300 2523120    0    0  1220  4214 10451 10367 26 40 12 22  0
 1  1      0 116712  12300 2524660    0    0  1204  4215 10869 10142 39 34  9 18  0
 0  1      0 114340  12300 2526204    0    0  1228  4203 10604 10152 35 35  8 22  0
 4  0      0 121492  12300 2527528    0    0   936  4350 11763 10664 37 36  8 19  0
 5  0      0 120200  12300 2528868    0    0  1040  4353 11842 10849 37 39  8 16  1
 2  0      0 135092  12300 2530520    0    0  1140  4237 12685 10395 46 39  5  9  0
 4  0      0 133516  12300 2531952    0    0  1160  4242 11328 10802 36 34 10 20  0
 1  2      0 132572  12300 2533488    0    0  1052  4337 12066 10940 41 39  6 14  0
 3  0      0 131596  12300 2534980    0    0  1112  4347 11813 10900 35 36  7 22  0
 0  2      0 130044  12300 2536280    0    0   988  4299 11416 10687 37 38  8 16  1
 4  0      0 136108  12300 2537788    0    0  1080  4292 11987 10841 39 37  8 17  0
 4  0      0 135148  12300 2539308    0    0  1108  4099 12128 10611 42 39  6 13  0
 3  1      0 133572  12300 2540576    0    0   856  4528 12377 11644 40 36  8 16  0
 4  0      0 131492  12300 2541788    0    0   840  4479 12219 10685 45 35  6 13  0
 3  0      0 130328  12300 2543108    0    0   952  4289 11702 10444 39 37  8 15  1
 1  1      0 129068  12300 2544440    0    0   952  4492 12322 11121 36 39  8 17  0
 4  0      0 127044  12300 2545752    0    0   900  4428 12342 11242 38 38  7 17  0
 1  2      0 125020  12300 2547008    0    0   904  4411 11799 10867 41 40  6 13  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 133336  12300 2548424    0    0  1004  4292 11528 10644 39 39  6 17  0
 3  1      0 132392  12300 2549484    0    0   716  4483 11845 11062 37 34  9 20  0
 4  0      0 130200  12300 2550580    0    0   768  4436 11684 10843 38 37  8 16  1
 4  0      0 129304  12300 2551804    0    0   772  4550 11754 10922 39 39  8 15  0
 4  1      0 127824  12300 2553004    0    0   816  4480 12365 11333 40 36  8 16  0
 2  1      0 125996  12300 2554332    0    0   908  4432 12086 10976 38 39  8 14  1
 0  1      0 123720  12300 2555584    0    0   860  4366 11801 10908 37 37  8 18  0
 2  1      0 121736  12300 2556860    0    0   892  4374 12584 11058 41 40  6 12  1
 3  1      0 120476  12300 2558096    0    0   816  4445 12264 11053 45 35  7 13  0
 3  1      0 118492  12300 2559320    0    0   876  4430 11463 11023 36 36 10 19  0
 3  1      0 116948  12300 2560588    0    0   828  4480 13093 11315 43 38  6 14  0
 4  0      0 115184  12300 2561748    0    0   772  4399 12399 11028 41 38  8 12  0
 2  0      0 113640  12300 2562992    0    0   876  4427 11701 10688 38 38  9 15  1
 3  0      0 112096  12300 2564128    0    0   768  4482 12308 11311 37 41  7 15  0
 3  0      0 110096  12300 2565608    0    0   964  4421 12370 10599 48 38  5  9  0
 3  0      0 108268  12300 2566896    0    0   872  4409 12355 11000 40 36  9 15  1
 3  1      0 106600  12300 2567936    0    0   640  4543 12731 11266 43 41  6 10  0
 3  1      0 105056  12300 2569156    0    0   800  4464 12432 10940 46 40  5  9  1
 2  1      0 103544  12300 2570308    0    0   772  4457 11943 11144 38 37  8 17  0
 1  0      0 119452  12240 2553364    0    0   736  4513 12708 11252 44 38  6 12  1
 4  0      0 118160  12240 2554552    0    0   764  4471 12876 11160 42 40  7 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 116900  12240 2555756    0    0   784  4526 11550 11284 36 33 10 21  0
 5  0      0 115672  12240 2557044    0    0   944  4339 12114 10819 41 37  9 12  2
 3  1      0 113932  12240 2558232    0    0   760  4484 12751 11124 42 39  6 13  0
 3  0      0 112104  12240 2559300    0    0   652  4558 12167 11356 44 34  8 13  0
 3  1      0 110340  12240 2560428    0    0   696  4589 12681 11216 41 40  6 12  0
 5  0      0 108324  12240 2561764    0    0   956  4379 12201 10828 46 34  6 13  1
 4  0      0 106308  12240 2563064    0    0   940  4339 11736 11166 36 34 10 21  0
 4  0      0 104480  12240 2564268    0    0   808  4346 12615 10810 46 40  5  9  1
 5  0      0 121412  12180 2546856    0    0   612  4633 12817 11315 42 39  6 12  0
 0  1      0 119884  12180 2548148    0    0   916  4446 11762 11175 37 36  9 18  0
 3  1      0 118656  12180 2549264    0    0   652  4560 12023 11092 39 36  9 16  0
 2  1      0 117104  12180 2550488    0    0   776  4494 12205 11144 42 35  7 15  0
 2  0      0 115372  12180 2551764    0    0   920  4357 12679 10882 44 41  5  9  2
 2  1      0 113200  12180 2552940    0    0   816  4499 12484 11241 44 38  6 11  1
 4  0      0 112552  12180 2553924    0    0   624  4632 12313 11455 40 36  9 16  0
 3  0      0 110248  12180 2555196    0    0   808  4304 12383 10680 47 37  5 11  0
 4  0      0 109032  12180 2556248    0    0   624  4440 12003 11054 43 38  8 11  0
 2  0      0 107236  12180 2557056    0    0   476  4636 12770 11379 38 39  9 13  1
 2  1      0 106292  12180 2558196    0    0   696  4639 11960 11267 42 37  8 14  0
 3  0      0 104464  12180 2559392    0    0   756  4495 12044 11177 39 34  8 18  0
 3  1      0 119980  12128 2542004    0    0   600  4613 13005 11314 47 35  8 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 118624  12128 2543092    0    0   712  4516 12526 11213 42 39  8 11  0
 1  1      0 117428  12128 2544232    0    0   776  4462 11920 11255 38 34  8 19  0
 3  0      0 115812  12128 2545248    0    0   648  4487 11869 11126 39 34  9 18  1
 1  2      0 113860  12128 2546400    0    0   708  4399 12344 10855 45 35  7 13  0
 4  1      0 112096  12128 2547504    0    0   668  4494 12198 11396 41 39  7 13  0
 4  0      0 110836  12128 2548660    0    0   732  4494 13139 11278 45 41  6  9  0
 5  0      0 109072  12128 2549816    0    0   760  4352 13152 11032 45 36  6 13  1
 4  0      0 107244  12128 2550952    0    0   836  4508 12191 10968 43 34  7 16  0
 4  0      0 105764  12128 2552144    0    0   740  4538 11984 11258 36 36 10 18  0
 2  2      0 103748  12128 2553384    0    0   788  4535 13491 11289 43 40  5 12  0
 3  1      0 118900  12084 2535984    0    0   584  4624 12035 11443 35 38  9 17  1
 0  2      0 117576  12084 2537016    0    0   684  4517 13099 11498 39 42  7 12  0
 3  2      0 116656  12084 2538212    0    0   728  4494 12675 11333 40 39  8 13  1
 0  3      0 115112  12084 2539424    0    0   792  4525 13151 11412 43 39  5 13  0
 4  0      0 113444  12084 2540564    0    0   756  4543 12524 11493 39 35  9 16  0
 4  0      0 110796  12084 2541672    0    0   708  4509 12867 11472 40 38  7 14  1
 3  1      0 110136  12084 2542744    0    0   656  4568 12484 11470 46 33  7 14  0
 4  0      0 107552  12084 2543668    0    0   600  4667 11961 11289 42 36  8 13  1
 4  0      0 106796  12084 2544728    0    0   580  4696 12899 11386 45 39  6 11  0
 2  2      0 105316  12084 2545808    0    0   660  4559 12310 11406 45 35  8 12  0
 2  2      0 103552  12084 2546968    0    0   796  4505 12282 11336 37 37  8 17  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 119964  12040 2529688    0    0   544  4467 11925 11049 43 36  8 13  0
 5  0      0 118640  12040 2530752    0    0   688  4503 11549 10819 42 36  8 14  0
 5  0      0 118160  12040 2531564    0    0   400  4821 12486 11493 44 39  6  9  2
 5  0      0 115860  12040 2532552    0    0   572  4578 12845 11488 42 38  8 12  0
 1  2      0 114412  12040 2533620    0    0   648  4605 12784 11157 40 42  5 13  0
 2  1      0 112836  12040 2534644    0    0   644  4544 12634 11478 42 36  8 14  0
 6  0      0 111764  12040 2535748    0    0   668  4525 12697 11433 36 41  6 17  0
 5  0      0 110096  12040 2536780    0    0   696  4481 12397 10894 44 39  6  9  1
 6  0      0 108488  12040 2537852    0    0   684  4544 12226 11649 39 38  9 14  0
 6  0      0 106504  12040 2538936    0    0   656  4509 12096 11295 46 34  7 14  0
 5  0      0 104520  12040 2540096    0    0   696  4581 12921 11074 45 37  7 11  0
 3  1      0 119828  11984 2522864    0    0   588  4610 12454 11524 41 36  9 14  0
 2  2      0 119136  11984 2523760    0    0   528  3811 20013 8379 27 47 20  6  1
 3  1      0 117860  11984 2524740    0    0   596  4515 11806 11410 41 37  7 15  0
 3  1      0 116852  11984 2525820    0    0   676  4633 12412 11272 38 39  8 14  1
 4  0      0 115056  11984 2526760    0    0   668  4555 12052 11126 38 42  7 13  0
 3  1      0 113136  11984 2527856    0    0   632  4494 12187 10900 46 40  5  9  0
 4  0      0 111560  11984 2528876    0    0   592  4614 12468 11113 41 39  7 13  1
 4  0      0 109480  11984 2529988    0    0   712  4542 12278 11383 38 37  8 16  0
 2  0      0 107716  11984 2530944    0    0   592  4643 12654 11112 46 39  5  9  1
 0  1      0 105796  11984 2532364    0    0   852  4561 13755 11559 44 41  6  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 103212  11984 2533364    0    0   608  4522 12462 11152 41 40  7 12  0
 4  0      0 119404  11904 2516232    0    0   644  4565 12312 11367 39 36  9 16  0
 0  1      0 118616  11904 2517220    0    0   596  4602 12660 11020 42 43  5  9  1
 5  0      0 117860  11904 2518260    0    0   648  4467 12626 11571 40 37  8 15  0
 4  0      0 117608  11904 2519176    0    0   556  4653 12010 11691 39 37  9 15  0
 0  2      0 119308  11904 2520280    0    0   748  4625 12280 11366 37 44  6 13  0
 4  0      0 118672  11904 2521380    0    0   592  4636 13091 11396 45 42  6  7  0
 4  0      0 118040  11904 2522432    0    0   628  4618 12131 11076 41 41  8 10  1
 1  1      0 117096  11904 2523312    0    0   484  4719 12252 11830 36 37 10 16  1
 2  1      0 116340  11904 2524312    0    0   600  4621 12147 11530 35 39  9 17  0
 1  1      0 125356  11904 2525392    0    0   712  4579 12067 11341 39 38  8 15  0
 2  1      0 124696  11904 2526488    0    0   688  4639 12173 11422 37 39  8 16  0
 4  0      0 123972  11904 2527404    0    0   532  4512 12438 11190 41 40  7 12  1
 4  0      0 122144  11904 2528404    0    0   584  4648 12830 11519 43 39  7 11  0
 4  0      0 121072  11904 2529388    0    0   584  4714 12059 11507 33 43  8 15  0
 2  2      0 120128  11904 2530432    0    0   612  4585 12791 11026 43 42  5 10  0
 4  0      0 118860  11904 2531484    0    0   648  4601 12511 11017 40 42  7 11  0
 1  1      0 117852  11904 2532600    0    0   676  4473 12716 11226 41 40  6 11  1
 4  0      0 115472  11904 2534652    0    0  1692  4481 11282 11125 33 37  9 22  0
 4  0      0 113764  11904 2536404    0    0  1356  4163 11353 10527 40 39  7 15  0
 4  0      0 112528  11904 2537784    0    0  1020  4436 11862 11254 37 38  8 18  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 110796  11904 2539384    0    0  1172  4256 10919 10655 37 35  8 20  0
 3  0      0 109348  11904 2540856    0    0  1156  4101 11938 10561 42 38  7 13  1
 4  0      0 107700  11904 2542252    0    0  1004  4465 12808 11631 38 40  7 14  0
 2  1      0 106504  11904 2543660    0    0   940  4436 12035 11261 36 38  7 18  0
 2  1      0 104960  11904 2545128    0    0  1060  4354 11477 10773 36 37  8 18  0
 2  1      0 106000  11904 2546456    0    0  1016  4350 11365 10538 37 37  8 17  1
 2  1      0 105684  11904 2547832    0    0   988  4266 11894 10903 35 40  9 16  0
 2  2      0 106000  11904 2549032    0    0   820  4529 12075 10842 40 39  7 13  1
 4  0      0 104960  11904 2550260    0    0   828  4435 12339 10749 40 38  8 14  0
 3  0      0 103984  11904 2551320    0    0   660  4582 12598 11532 36 40  7 17  0
 4  0      0 119172  11820 2534440    0    0   724  4555 11996 11292 35 41  9 15  0
 5  0      0 139992  11820 2535564    0    0   636  4564 12162 11271 41 35  8 17  0
 3  0      0 139236  11820 2536708    0    0   712  4533 13535 11613 45 39  6 10  1
 1  0      0 137976  11820 2537948    0    0   832  4477 12476 10964 39 39  9 13  1
 5  0      0 139332  11820 2539172    0    0   832  4354 12437 11240 39 39  7 15  0
 4  0      0 138512  11820 2540416    0    0   828  4407 12323 11177 37 38  9 16  0
 4  0      0 138000  11820 2541532    0    0   676  4492 12332 10977 44 44  6  6  0
 3  2      0 136228  11820 2542720    0    0   796  4545 11850 10700 41 40  7 10  2
 1  2      0 134652  11820 2543696    0    0   700  4388 11546 11067 42 35  9 15  0
 3  0      0 133172  11820 2544956    0    0   772  4474 11878 10934 38 38  9 16  0
 2  1      0 133424  11820 2546196    0    0   824  4465 12954 11294 38 43  7 13  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 132416  11820 2547388    0    0   756  4529 12593 11149 37 41  7 15  0
 3  0      0 138488  11820 2548420    0    0   632  4527 12002 11082 38 38  8 15  1
 3  0      0 136856  11820 2549296    0    0   476  4707 13248 11474 44 41  6  9  0
 3  1      0 135188  11820 2550424    0    0   728  4547 11924 11095 33 41  8 18  0
 2  0      0 132668  11820 2551548    0    0   752  4540 12009 11051 36 40  7 17  0
 0  1      0 131188  11820 2552648    0    0   668  4515 12377 10870 40 39  7 13  0
 4  0      0 129920  11820 2553640    0    0   564  4486 12624 10879 41 42  7 10  1
 3  1      0 128124  11820 2554600    0    0   588  4747 11843 11605 37 39  8 16  1
 4  1      0 127432  11820 2555484    0    0   488  4650 12773 11356 43 40  7 10  0
 5  0      0 125352  11820 2556528    0    0   656  4603 12594 11391 36 39  8 17  0
 5  0      0 123368  11820 2557680    0    0   732  4482 12863 11304 42 39  6 12  0
 5  0      0 121036  11820 2558624    0    0   528  4620 12497 11560 44 39  6 11  0
 0  1      0 119588  11820 2559660    0    0   604  4690 12828 11439 38 41  8 12  1
 4  0      0 118328  11820 2560572    0    0   552  4603 12066 11360 40 36  9 16  0
 3  2      0 116500  11820 2561568    0    0   604  4677 13070 11215 43 44  5  8  0
 2  1      0 114768  11820 2562580    0    0   580  4496 12320 11125 38 38  8 16  0
 4  0      0 113476  11820 2563512    0    0   548  4620 13497 11640 40 42  6 11  1
 4  1      0 111932  11820 2564464    0    0   520  4716 12831 11241 46 37  6 11  1
 2  1      0 110476  11820 2565616    0    0   652  4715 12821 11635 40 39  7 13  0
 4  0      0 108932  11820 2566408    0    0   328  4766 12869 11754 39 40  8 14  0
 5  0      0 107168  11820 2567268    0    0   496  4590 12665 11176 41 46  5  8  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 109240  11820 2568148    0    0   528  4624 12717 11146 42 42  6  9  0
 2  2      0 108264  11820 2569140    0    0   480  4688 13147 11317 46 39  5 10  1
 2  1      0 106972  11820 2569900    0    0   400  4630 12603 11241 41 38  7 13  0
 3  0      0 105208  11820 2570968    0    0   588  4689 13388 11634 43 42  6  9  0
 1  1      0 118260  11736 2554380    0    0   596  4577 13037 11257 40 44  6  9  1
 1  0      0 117032  11736 2555376    0    0   568  4650 12604 11054 46 40  5 10  0
 4  0      0 115740  11736 2556280    0    0   500  4582 12694 11138 37 42  7 12  1
 4  0      0 114480  11736 2557108    0    0   460  4775 12018 11242 37 39  8 15  1
 4  0      0 112904  11736 2558172    0    0   616  4507 13404 11239 44 40  6 10  0
 4  0      0 111708  11736 2558940    0    0   484  4714 12404 11574 39 40  8 14  0
 2  1      0 111700  11736 2559948    0    0   488  4672 12879 11573 36 43  7 13  0
 2  0      0 109684  11736 2560828    0    0   504  4678 11996 11839 37 37  8 18  0
 3  1      0 108456  11736 2561800    0    0   552  4533 12725 11392 44 38  6 11  1
 2  0      0 108172  11736 2562708    0    0   524  4605 11933 11004 40 39  8 13  0
 2  1      0 106440  11736 2563664    0    0   508  4727 12850 11227 43 42  6  9  0
 3  0      0 104644  11736 2564760    0    0   644  4597 12940 11043 44 45  5  7  0
 4  0      0 103416  11736 2565632    0    0   424  4701 12951 11520 39 41  7 12  0
 4  0      0 135452  11592 2530880    0    0   464  4572 12563 11204 42 44  5  7  2
 4  0      0 135664  11592 2531856    0    0   540  4709 12792 11048 44 37  7 12  0
 6  0      0 134152  11592 2532708    0    0   468  4561 12726 11690 40 35  8 16  0
 4  0      0 132872  11592 2533596    0    0   504  4617 13385 11219 46 41  5  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 131064  11592 2534552    0    0   476  4784 13669 11559 41 46  6  7  0
 3  0      0 129664  11592 2535300    0    0   440  4687 12362 11658 42 34  9 15  0
 3  1      0 128412  11592 2536512    0    0   704  4576 12471 11457 39 38  9 13  1
 1  1      0 127560  11592 2537436    0    0   484  4636 12992 11228 48 37  5  9  0
 2  1      0 126332  11592 2538240    0    0   420  4707 12569 11284 40 40  7 13  1
 4  0      0 124252  11592 2539128    0    0   512  4702 12061 11698 38 33 10 20  0
 4  0      0 120268  11592 2540532    0    0  1124  4546 13120 11588 46 38  5 11  0
 3  0      0 117456  11592 2542292    0    0  1168  4290 12038 10884 40 37  7 16  1
 4  0      0 116024  11592 2543284    0    0   660  4607 12094 11185 37 39  8 16  0
 3  1      0 112920  11592 2544704    0    0   936  4394 12255 11427 35 37  8 19  0
 1  2      0 108468  11592 2546520    0    0  1420  4295 11705 10761 47 29  7 16  1
 0  1      0 106256  11592 2548256    0    0  1264  4196 11784 10478 37 42  6 15  0
 2  1      0 104380  11592 2550000    0    0  1320  4186 11373 10161 43 37  5 14  1
 3  1      0 120984  11552 2533700    0    0   980  4275 11081 11016 36 37  9 18  0
 4  0      0 120352  11552 2535228    0    0  1108  4259 11447 10643 42 34  7 17  1
 2  1      0 117784  11552 2537036    0    0  1396  4200 11847 10556 38 37  7 18  0
 5  0      0 117004  11552 2538460    0    0  1056  4281 11710 10203 41 38  6 15  0
 1  1      0 115256  11552 2539864    0    0  1008  4431 11358 10973 37 34 10 18  1
 4  0      0 113420  11552 2541332    0    0  1084  4206 12386 11005 41 36  8 15  0
 4  0      0 111852  11552 2543216    0    0  1512  4055 11694 10525 42 32  8 18  0
 1  1      0 110396  11552 2544948    0    0  1336  4176 12001 10911 40 34  8 18  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 108624  11552 2546308    0    0   956  4412 12500 11197 40 34  7 19  0
 2  1      0 106568  11552 2547684    0    0   956  4281 12605 11129 44 35  7 13  1
 3  1      0 104552  11552 2549020    0    0   920  4426 12185 10834 43 35  6 17  0
 4  0      0 120192  11512 2532756    0    0   904  4449 12366 10983 43 38  7 12  1
 2  2      0 118924  11512 2534344    0    0  1212  4267 11499 10655 36 34  9 20  0
 3  1      0 116908  11512 2535976    0    0  1244  4176 11714 11170 40 33  8 19  0
 5  0      0 114292  11512 2537408    0    0  1068  4165 11352 10453 36 39  6 17  2
 1  2      0 114128  11512 2539032    0    0  1236  4352 11644 10869 39 37  8 17  0
 2  1      0 111796  11512 2540532    0    0  1132  4252 11456 10638 40 34  8 18  0
 5  0      0 109560  11512 2541960    0    0  1144  4103 11316 10447 38 32  9 21  1
 2  1      0 107568  11512 2543604    0    0  1212  4346 11714 10989 38 34  8 20  0
 0  2      0 107852  11512 2545152    0    0  1180  4287 11568 10507 36 35  8 20  0
 1  1      0 106396  11512 2546588    0    0  1148  4280 10887 10547 39 31  9 20  1
 6  0      0 136876  11420 2512340    0    0  1116  4195 11524 10686 40 33  8 18  0
 2  2      0 135108  11420 2513572    0    0   776  4506 12050 11376 43 34  7 16  0
 4  1      0 133312  11420 2515004    0    0  1072  4424 12160 10970 39 36  7 18  0
 4  0      0 131800  11420 2516564    0    0  1088  4329 12729 10444 44 39  5 12  1
 3  0      0 130540  11420 2517832    0    0   852  4289 12431 10393 46 40  4  8  2
 1  3      0 128736  11420 2519132    0    0   928  4384 11518 10735 37 36  8 19  0
 4  0      0 127004  11420 2520568    0    0  1032  4333 12049 10928 38 37  7 18  0
 4  0      0 126972  11420 2522064    0    0  1052  4300 12302 10052 43 37  6 15  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 125712  11420 2523544    0    0  1160  4270 11770 10638 37 38  7 18  0
 3  1      0 124200  11420 2524876    0    0   932  4278 12118 10957 40 40  6 12  1
 4  0      0 121996  11420 2526252    0    0  1012  4308 11456 10761 37 38  7 18  0
 0  1      0 119696  11420 2527800    0    0  1172  4241 11415 10718 39 33  9 19  0
 2  2      0 117648  11420 2529468    0    0  1360  4068 11449 10636 39 36  8 18  0
 2  1      0 115664  11420 2531032    0    0  1108  4192 12185 10295 49 36  4 10  1
 4  0      0 128964  11420 2532448    0    0  1016  4269 11667 10723 41 35  6 16  2
 4  0      0 127468  11420 2533896    0    0  1084  4368 11858 10640 44 35  7 14  0
 4  0      0 125500  11420 2535172    0    0   860  4387 11861 10969 39 39  7 16  0
 4  0      0 124332  11420 2536524    0    0  1012  4345 11912 10605 39 34  9 18  0
 4  0      0 123484  11420 2537736    0    0   788  4458 11836 11002 39 36  8 17  0
 4  0      0 122160  11420 2538920    0    0   764  4571 12371 11312 44 35  7 13  1
 5  0      0 120744  11420 2540104    0    0   804  4531 12165 11055 46 35  7 13  1
 0  1      0 119136  11420 2541520    0    0   984  4342 12196 10931 41 39  7 13  0
 4  0      0 117780  11420 2542788    0    0   940  4289 12116 10693 39 37  8 16  0
 1  2      0 116860  11420 2544060    0    0   832  4467 12035 11169 41 36  6 17  0
 3  0      0 115380  11420 2545400    0    0   956  4354 12066 10958 42 34  7 16  0
