procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3      0 109368  11968 2893140    0    0  3880  1613 7775 7008 26 26  5 42  1
 1  3      0 104736  11968 2897240    0    0  3948  1494 6999 6433 24 23  3 50  0
 0  4      0 118848  11876 2881776    0    0  4176  1397 7488 6824 24 24  4 48  0
 1  1      0 115288  11876 2886196    0    0  4348  1106 6826 6089 26 19  2 52  1
 4  0      0 110784  11876 2890408    0    0  3928  1553 7256 6705 24 22  4 50  0
 4  0      0 106784  11876 2893884    0    0  3372  1970 9248 8066 31 28  6 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  3      0 120644  11876 2878340    0    0  3904  1769 8344 7495 29 29  4 38  0
 2  2      0 116596  11876 2882156    0    0  3664  1734 8322 7337 24 27  6 42  1
 1  2      0 112280  11884 2887000    0    0  4568  1121 6934 6064 26 17  2 55  0
 2  1      0 108092  11884 2891064    0    0  3932  1434 7138 6378 23 24  4 50  0
 4  0      0 103996  11884 2894992    0    0  3620  1733 9306 8128 27 28  4 40  0
 3  1      0 118644  11884 2879324    0    0  3888  1650 8155 7094 28 24  5 42  1
 2  2      0 114832  11884 2883008    0    0  3476  1925 9654 8175 29 29  4 37  0
 4  0      0 110264  11884 2887068    0    0  3728  1742 8884 7576 26 28  4 41  0
 2  2      0 106484  11884 2890764    0    0  3404  2181 9510 8387 23 36  5 35  0
 4  0      0 119304  11880 2875400    0    0  4196  1286 7396 6500 24 24  3 48  1
 0  3      0 117320  11880 2879464    0    0  3736  1933 9921 8270 31 31  3 34  1
 4  0      0 112848  11880 2883784    0    0  4052  1470 7548 6880 26 24  5 46  0
 2  2      0 107996  11880 2887828    0    0  3780  1885 9143 7850 31 26  6 37  0
 1  3      0 103460  11880 2891900    0    0  3840  1566 8144 6985 24 28  5 43  0
 0  3      0 117824  11880 2875796    0    0  3308  1969 9613 8162 33 26  4 37  0
 0  4      0 114644  11880 2879968    0    0  3936  1474 7455 6521 27 23  4 46  0
 2  2      0 110296  11880 2884440    0    0  4220  1333 6571 6119 21 20  2 57  0
 1  3      0 105980  11880 2888232    0    0  3596  1568 8001 7066 26 25  5 43  1
 0  2      0 119840  11880 2872816    0    0  3996  1517 8476 7255 28 26  5 41  0
 1  2      0 116564  11880 2877060    0    0  3964  1474 7745 6888 25 24  3 48  0
 0  3      0 112312  11880 2880920    0    0  3612  1781 8660 7791 32 24  4 40  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  3      0 107776  11880 2885128    0    0  3984  1502 7558 6978 24 20  3 52  0
 0  4      0 103964  11880 2888512    0    0  3176  1929 10034 8393 32 26  4 38  0
 3  1      0 118336  11880 2872840    0    0  3640  1694 8858 7664 23 25  5 46  0
 1  3      0 115312  11880 2876440    0    0  3328  1841 8841 7847 26 26  4 44  0
 2  2      0 111280  11880 2880540    0    0  3864  1490 7015 6324 25 21  4 49  1
 2  2      0 107028  11880 2884208    0    0  3472  1753 8590 7570 25 23  4 48  1
 2  2      0 120352  11880 2868948    0    0  4004  1414 7463 6673 22 23  4 51  0
 2  2      0 117328  11880 2872896    0    0  3784  1449 7712 6859 26 23  4 46  0
 4  0      0 114052  11880 2876456    0    0  3412  1794 8979 7450 29 29  3 40  0
 2  2      0 110052  11880 2880008    0    0  3108  2361 11197 8801 37 34  5 23  2
 0  2      0 106524  11880 2882920    0    0  2560  2658 11543 9612 34 39  5 22  0
 3  1      0 119556  11868 2867320    0    0  3444  1909 8410 7759 27 24  6 43  1
 4  0      0 116848  11868 2870756    0    0  3088  2110 10664 8519 33 33  4 30  0
 2  2      0 113760  11868 2874292    0    0  3204  2293 11471 9306 38 32  5 25  0
 0  4      0 109760  11868 2878108    0    0  3472  1802 8255 7330 24 24  5 46  0
 3  1      0 105760  11868 2881692    0    0  3372  1857 9212 7674 32 26  4 38  1
 2  0      0 119620  11868 2866068    0    0  3340  1862 9669 8029 27 31  4 38  0
 3  0      0 116060  11868 2870092    0    0  3676  1745 9071 7551 28 26  3 44  0
 3  1      0 112784  11868 2873456    0    0  3104  2242 11464 9335 36 32  6 26  0
 1  3      0 108248  11868 2877396    0    0  3584  1865 8645 7789 28 26  3 42  0
 0  3      0 104248  11868 2881204    0    0  3512  1670 8000 6863 28 23  3 46  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  4      0 118600  11868 2865700    0    0  3496  1665 8519 7379 29 25  4 43  0
 2  1      0 115304  11868 2869668    0    0  3644  1790 9281 8117 28 28  5 38  0
 4  0      0 111012  11868 2873340    0    0  3392  1889 9341 7823 32 26  8 33  1
 0  4      0 107200  11868 2876756    0    0  3132  2094 8972 7782 27 29  4 40  0
 2  2      0 103452  11868 2880200    0    0  3136  2029 10039 8399 28 32  4 35  0
 2  3      0 117060  11868 2865228    0    0  3924  1292 6284 5705 20 19  2 59  0
 3  0      0 114288  11868 2869284    0    0  3916  1261 6227 5807 17 16  4 63  0
 2  1      0 109784  11868 2873092    0    0  3708  1538 8244 7081 24 30  4 42  0
 2  2      0 106508  11868 2875988    0    0  2512  2517 11770 9446 35 37  6 22  1
 1  3      0 119360  11868 2860452    0    0  3188  2106 10006 8415 32 32  4 33  0
 0  3      0 116432  11868 2864584    0    0  3900  1417 6860 6290 23 21  4 52  0
 1  3      0 112336  11868 2868336    0    0  3504  1690 9162 8033 27 26  4 43  1
 3  1      0 108684  11868 2871516    0    0  2912  2077 9647 8146 29 27  5 38  0
 1  2      0 104988  11868 2874752    0    0  2864  2298 11348 9013 33 35  5 27  0
 2  2      0 118848  11868 2859576    0    0  3372  1889 9277 7799 27 28  4 40  1
 2  2      0 115760  11868 2862980    0    0  3108  2094 9313 8233 30 28  5 38  0
 0  3      0 113336  11868 2865920    0    0  2780  2041 10130 8021 29 33  3 34  0
 2  2      0 109052  11868 2869524    0    0  3148  2166 9580 8368 29 29  3 38  0
 1  2      0 105272  11868 2873088    0    0  3276  1993 9834 8019 32 30  5 33  0
 5  0      0 118944  11844 2857196    0    0  2684  2454 10926 9460 37 29  6 28  1
 3  1      0 115888  11844 2860944    0    0  3424  1853 9372 7579 29 32  4 34  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  2      0 112612  11844 2864468    0    0  3164  2142 10330 8345 34 27  4 35  0
 2  2      0 108328  11844 2868576    0    0  3832  1537 7040 6568 23 22  3 52  0
 2  1      0 104792  11844 2871912    0    0  3072  2070 9547 8186 29 29  4 38  0
 0  3      0 117596  11840 2857360    0    0  3204  2029 10244 8465 30 31  6 33  0
 1  3      0 114384  11840 2861204    0    0  3648  1574 7925 7005 23 26  5 45  1
 4  0      0 110604  11840 2864696    0    0  3208  2005 9620 8271 28 27  5 40  0
 4  0      0 106824  11840 2867884    0    0  2916  2234 11123 9119 34 31  5 30  1
 4  0      0 104148  11840 2870488    0    0  2188  2821 13158 10072 39 39  6 17  0
 3  0      0 116400  11840 2855584    0    0  2600  2698 12714 9588 39 35  5 21  0
 3  1      0 113848  11840 2858408    0    0  2464  2529 11251 9375 31 35  6 29  0
 0  3      0 110352  11840 2861792    0    0  3008  2118 10181 8483 28 33  4 34  1
 3  1      0 106572  11840 2865128    0    0  3008  2117 10757 8532 33 30  3 34  0
 1  3      0 119700  11840 2850528    0    0  2896  2278 10630 8930 31 32  5 32  0
 3  1      0 117652  11840 2854000    0    0  3084  2041 10280 8392 32 27  3 38  0
 0  4      0 113904  11840 2857376    0    0  3092  2070 9657 7892 27 30  4 39  0
 2  2      0 109872  11840 2860948    0    0  3292  1711 8153 6855 25 24  3 47  1
 2  2      0 106596  11840 2864180    0    0  3024  1942 9506 7951 33 26  4 36  0
 4  0      0 136584  11832 2831304    0    0  2504  2465 11157 9165 30 35  6 28  0
 2  2      0 134064  11832 2834776    0    0  3084  2138 9474 8504 30 25  5 40  0
 4  0      0 130000  11832 2837908    0    0  2936  2041 10195 8252 32 31  3 35  0
 1  2      0 128236  11840 2840668    0    0  2380  2542 11610 9318 35 35  6 24  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 124656  11840 2843704    0    0  2688  2341 11098 8774 34 34  5 27  1
 0  2      0 121456  11840 2846656    0    0  2572  2390 10843 8846 28 35  5 32  0
 2  2      0 117676  11840 2849948    0    0  2892  2341 11263 9241 31 34  7 28  0
 0  4      0 113612  11840 2853396    0    0  3192  2022 9667 8253 24 32  4 41  0
 0  2      0 110336  11840 2856364    0    0  2620  2325 11162 9044 38 30  6 26  1
 2  1      0 106556  11840 2859568    0    0  2904  2090 10034 8151 30 31  4 34  0
 3  1      0 136544  11832 2827344    0    0  2672  2393 10903 9125 30 34  6 29  0
 0  4      0 133772  11832 2830808    0    0  3160  1898 8408 6952 23 23  6 47  1
 2  2      0 130528  11832 2833748    0    0  2724  2165 10699 8514 29 32  4 34  0
 1  1      0 127000  11832 2836704    0    0  2636  2354 10862 8877 33 32  5 30  0
 2  1      0 123596  11832 2839664    0    0  2608  2437 10971 8837 35 31  6 28  1
 0  3      0 121196  11832 2843000    0    0  3000  2098 9188 8181 28 26  8 38  0
 3  1      0 117228  11832 2846616    0    0  3328  1653 7933 6874 27 26  2 45  0
 3  1      0 113604  11832 2849652    0    0  2896  1978 9046 7828 30 26  5 38  0
 2  1      0 110360  11832 2852656    0    0  2592  2457 11565 8796 33 39  4 23  1
 3  1      0 107084  11832 2855404    0    0  2424  2446 12015 9340 36 35  4 24  0
 0  4      0 103808  11832 2858056    0    0  2284  2693 12662 9565 38 37  5 20  0
 3  0      0 133684  11832 2825944    0    0  2116  2818 12166 9656 37 34  6 23  0
 3  0      0 130740  11832 2828784    0    0  2448  2593 12687 9864 37 37  5 22  0
 3  0      0 127456  11832 2832124    0    0  2948  2166 10191 8180 33 28  6 32  1
 4  0      0 124716  11832 2834936    0    0  2460  2505 11311 9090 37 35  4 25  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  3      0 121156  11832 2838048    0    0  2708  2506 11118 9006 37 28  6 29  0
 2  2      0 117660  11832 2840984    0    0  2628  2337 11413 9116 34 35  5 27  0
 1  1      0 114416  11832 2844052    0    0  2688  2322 10244 8436 32 29  4 35  0
 4  0      0 110824  11832 2846868    0    0  2516  2261 10749 8537 28 36  4 32  1
 1  2      0 107800  11832 2849748    0    0  2568  2595 11446 9339 32 34  6 27  1
 2  2      0 104524  11832 2852380    0    0  2276  2625 12067 9497 37 37  6 20  0
 2  0      0 134260  11832 2821232    0    0  2528  2474 11433 9246 34 33  5 28  0
 1  1      0 130732  11832 2824132    0    0  2536  2573 12148 9560 35 37  5 23  0
 0  2      0 127960  11832 2827244    0    0  2720  2282 10763 8868 30 30  6 34  0
 2  1      0 125644  11832 2829784    0    0  2260  2641 11950 9453 37 36  6 21  1
 3  1      0 122616  11832 2832320    0    0  2136  2846 12896 9953 37 42  5 16  0
 2  2      0 119424  11832 2835152    0    0  2392  2717 12930 9872 41 39  5 16  0
 1  3      0 115832  11832 2838176    0    0  2572  2482 11153 8997 35 32  5 27  1
 2  2      0 112872  11832 2840684    0    0  2212  2785 12504 9699 39 36  6 19  0
 5  0      0 109344  11832 2843432    0    0  2280  2634 12223 9738 35 37  6 21  1
 1  1      0 106272  11832 2846228    0    0  2352  2577 12315 9275 39 34  5 22  0
 4  0      0 134080  11832 2815100    0    0  2052  2922 13102 10404 42 36  5 17  0
 2  2      0 131724  11832 2818076    0    0  2460  2549 10868 8828 35 32  5 28  0
 3  1      0 128228  11832 2821124    0    0  2760  2214 10358 8596 30 35  5 30  0
 1  2      0 125928  11832 2823992    0    0  2452  2573 11638 8908 36 37  5 22  0
 2  2      0 123156  11832 2826632    0    0  2324  2654 12583 10003 38 34  5 22  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1      0 119880  11832 2829316    0    0  2228  2757 13173 9707 41 38  5 16  0
 4  0      0 116920  11832 2832056    0    0  2352  2650 12611 9918 36 39  5 20  0
 1  2      0 113864  11832 2834788    0    0  2280  2793 11596 9349 36 35  5 23  1
 4  0      0 110808  11832 2837092    0    0  1988  2878 13133 9956 38 41  6 15  0
 1  2      0 107028  11832 2840232    0    0  2672  2525 11936 9293 35 35  5 25  0
 3  1      0 103784  11832 2843164    0    0  2572  2430 11375 8934 32 37  6 25  1
 0  4      0 132268  11832 2813080    0    0  2436  2561 11769 9220 35 36  6 23  0
 1  1      0 128992  11832 2816096    0    0  2648  2330 10083 8556 33 28  4 35  0
 1  3      0 126432  11832 2818724    0    0  2228  2689 12883 9665 43 37  5 15  0
 2  1      0 123408  11832 2821424    0    0  2332  2618 11804 9219 37 38  5 20  1
 5  0      0 120164  11832 2824128    0    0  2268  2713 12527 9720 38 39  4 19  0
 4  0      0 116920  11832 2827236    0    0  2748  2202 10447 8540 33 30  6 31  0
 2  1      0 113644  11832 2829820    0    0  2236  2729 13263 9704 38 43  5 15  0
 0  3      0 110336  11832 2832392    0    0  2148  2803 13251 9889 35 41  5 17  1
 3  1      0 107280  11832 2835016    0    0  2176  2754 11765 9424 39 37  4 20  1
 1  2      0 132384  11824 2805876    0    0  2636  2931 11776 9055 37 34  4 24  1
 4  0      0 129676  11824 2808136    0    0  2048  4480 12562 9646 38 42  5 16  0
 4  1      0 125920  11824 2810928    0    0  2376  4462 11247 9093 35 35  5 24  0
 5  0      0 122896  11824 2813584    0    0  2244  4550 10975 8985 38 31  6 25  0
 2  3      0 121320  11824 2815876    0    0  2000  4834 13182 9802 43 36  4 16  0
 5  0      0 118360  11824 2818464    0    0  2136  4766 11417 9050 34 39  3 24  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 115588  11824 2820824    0    0  2008  4866 13389 10140 40 38  6 15  0
 3  0      0 111084  11824 2823276    0    0  2032  4706 12190 9375 43 34  5 17  0
 4  0      0 106808  11824 2826764    0    0  3104  3386 11987 9495 36 37  6 20  1
 1  2      0 133204  11824 2798036    0    0  2660  2513 11471 9199 32 37  4 27  0
 3  1      0 130676  11824 2800768    0    0  2392  2618 12380 9414 40 37  3 20  1
 3  1      0 128148  11824 2803520    0    0  2272  2953 12852 9483 41 42  4 13  0
 2  0      0 125000  11824 2806356    0    0  2412  2630 11998 9277 33 39  5 22  1
 2  2      0 121344  11824 2809268    0    0  2508  2681 12623 9647 39 35  5 21  0
 4  1      0 118068  11824 2811920    0    0  2272  2834 13290 10024 38 39  5 18  0
 3  1      0 115044  11824 2814796    0    0  2444  2561 11793 9168 36 36  5 23  0
 0  3      0 111484  11824 2817608    0    0  2420  2594 11540 9215 34 35  4 28  0
 1  2      0 108492  11824 2820304    0    0  2336  2589 12183 9391 40 34  5 21  1
 4  0      0 105272  11824 2823056    0    0  2316  2714 12017 9810 35 39  5 21  0
 4  0      0 131700  11824 2794332    0    0  2276  2633 11344 8827 34 37  5 24  0
 4  0      0 129640  11824 2796764    0    0  2064  2894 13083 10045 46 35  6 13  0
 2  2      0 126660  11824 2799232    0    0  2028  2981 13724 10365 42 39  4 15  0
 4  0      0 123856  11824 2802056    0    0  2384  2530 11606 9289 32 36  4 28  0
 3  1      0 120864  11824 2804740    0    0  2264  2665 11972 9432 39 36  5 20  0
 4  0      0 117840  11824 2807360    0    0  2228  2702 13894 9747 40 42  4 14  1
 4  0      0 114344  11824 2810016    0    0  2176  2941 13591 10489 40 42  4 14  0
 2  2      0 110776  11824 2813012    0    0  2568  2542 11788 9103 39 39  4 19  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 107784  11824 2815744    0    0  2248  2693 13392 9991 41 39  5 14  1
 3  1      0 104412  11824 2818324    0    0  2112  2834 12470 9494 35 38  7 20  0
 4  0      0 131408  11824 2789844    0    0  2104  2824 13540 10129 41 37  5 17  0
 4  0      0 128352  11824 2792244    0    0  1976  2890 12961 9906 40 36  5 18  0
 3  0      0 125392  11824 2794764    0    0  2060  2941 12708 9864 38 39  4 19  1
 0  3      0 123596  11824 2797152    0    0  2000  2950 12521 9990 36 40  7 18  0
 4  0      0 120792  11824 2799780    0    0  2232  2657 12181 9309 39 37  4 20  0
 5  0      0 117572  11824 2802292    0    0  2064  2786 13014 10021 35 42  5 18  0
 3  1      0 114296  11824 2805028    0    0  2288  2745 13016 9694 41 40  4 15  0
 4  0      0 111492  11824 2807412    0    0  1960  2954 12740 9967 39 40  5 15  1
 2  1      0 108280  11824 2810028    0    0  2176  2829 12871 9728 38 40  3 18  0
 4  0      0 105192  11824 2812204    0    0  1780  3202 13461 10686 40 38  6 16  0
 2  0      0 130660  11784 2784136    0    0  1956  2925 14539 9947 41 43  4 11  0
 4  0      0 128832  11784 2786388    0    0  1860  3158 13556 10517 43 36  6 15  0
 4  0      0 125652  11784 2789332    0    0  2448  2533 11773 8977 36 39  5 20  1
 4  1      0 123540  11784 2791728    0    0  2000  2918 13019 9939 41 40  4 16  0
 2  1      0 120352  11784 2794176    0    0  1988  3001 13685 10094 36 44  5 15  0
 3  1      0 117516  11784 2796480    0    0  1856  3066 14737 9991 42 43  4 11  0
 2  2      0 114272  11784 2798932    0    0  1924  3213 14570 10478 43 42  4 11  0
 4  1      0 111460  11784 2801312    0    0  1892  3058 13300 10679 41 38  5 15  0
 0  4      0 108816  11784 2803692    0    0  1964  2953 12766 9839 39 37  5 18  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  2      0 105948  11784 2805944    0    0  1876  2926 12590 9980 36 40  6 18  0
 1  2      0 131180  11780 2778404    0    0  2236  2697 12732 9820 37 39  4 20  0
 0  2      0 129416  11780 2780596    0    0  1760  3146 13960 10163 43 40  4 13  0
 2  1      0 126172  11780 2783196    0    0  2164  2785 12711 9923 36 37  4 22  1
 4  0      0 124312  11780 2785516    0    0  1940  2898 12514 9959 36 40  6 18  0
 5  0      0 121636  11780 2787984    0    0  2044  2889 13492 10221 38 39  6 16  1
 2  1      0 118612  11780 2790324    0    0  1920  3010 13347 9957 40 42  5 13  0
 0  3      0 115556  11780 2792656    0    0  1860  3025 13863 10221 38 43  4 15  0
 2  1      0 112564  11780 2795156    0    0  2080  2842 12072 9712 39 35  6 20  0
 1  3      0 109532  11780 2797552    0    0  1984  2921 13663 9895 39 42  5 14  0
 3  1      0 106728  11780 2799668    0    0  1636  3314 14463 10871 37 47  4 12  0
 2  2      0 104240  11780 2802016    0    0  1888  3053 13226 10072 42 38  5 15  0
 4  0      0 129700  11780 2774732    0    0  2032  2864 12320 9530 35 39  4 22  1
 4  0      0 127180  11780 2776980    0    0  1884  2989 12862 9994 40 39  5 16  0
 3  1      0 124880  11780 2779048    0    0  1588  3262 13387 10523 39 39  6 15  1
 3  1      0 122392  11780 2781312    0    0  1848  3033 13229 10133 40 38  6 17  0
 1  1      0 120376  11780 2783416    0    0  1704  3150 13722 10604 36 44  6 14  1
 3  1      0 116808  11780 2785816    0    0  1904  3017 13918 9945 41 42  3 14  0
 4  0      0 114508  11780 2787844    0    0  1592  3222 14475 10459 43 40  4 13  0
 4  0      0 111580  11780 2790076    0    0  1764  3169 12886 10087 42 37  6 15  1
 3  1      0 109028  11780 2792188    0    0  1668  3406 14713 10973 42 44  4  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3      0 106224  11780 2794508    0    0  1860  3101 13097 10301 39 38  5 17  0
 1  3      0 130424  11780 2767400    0    0  1928  3122 14442 10198 42 45  4 10  0
 5  0      0 128660  11780 2769844    0    0  1932  3025 12858 9928 39 39  4 18  0
 3  0      0 125668  11780 2771860    0    0  1600  3286 14044 10269 45 46  3  6  1
 4  0      0 123548  11780 2774088    0    0  1684  3345 14506 10360 45 44  3  8  0
 2  1      0 121156  11780 2776192    0    0  1664  3298 15185 10384 46 42  2  9  0
 3  1      0 118068  11780 2778300    0    0  1552  3489 14120 10727 39 43  6 12  0
 3  0      0 115644  11780 2780328    0    0  1624  3326 14462 10874 43 41  5 10  0
 4  0      0 112964  11780 2782272    0    0  1432  3517 14366 10783 42 44  5  8  1
 4  0      0 110288  11780 2784312    0    0  1544  3026 13484 9528 43 44  4  9  1
 3  1      0 107232  11780 2786684    0    0  1964  3293 13845 9913 40 42  3 15  0
 3  1      0 104704  11780 2788688    0    0  1512  3462 14853 10803 40 46  4 10  0
 3  0      0 107224  11776 2783872    0    0  1836  3205 13989 10196 42 41  5 13  0
 4  0      0 105240  11776 2785920    0    0  1552  3430 14866 10659 42 44  4 10  0
 2  1      0 111288  11776 2777976    0    0  1716  3273 13524 10443 40 39  5 16  0
 4  0      0 109744  11776 2780136    0    0  1756  3158 14847 10324 44 44  3  8  1
 3  1      0 107004  11776 2782368    0    0  1704  3309 13817 10115 40 42  5 13  0
 4  0      0 105304  11776 2784448    0    0  1628  3310 14644 10491 43 43  3 11  0
 4  0      0 129580  11772 2757676    0    0  1416  3433 15408 10516 44 46  3  8  0
 4  0      0 127912  11772 2759516    0    0  1436  3422 14125 10317 46 41  5  8  0
 2  2      0 125140  11772 2761812    0    0  1684  3405 14806 10212 40 48  4  8  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  2      0 123124  11772 2763904    0    0  1632  3290 13765 10321 40 44  5 12  0
 5  0      0 120792  11772 2766012    0    0  1640  3283 14272 10332 40 43  5 12  0
 3  0      0 118036  11772 2768196    0    0  1716  3326 14536 10528 43 43  4  9  0
 2  2      0 115564  11772 2770184    0    0  1576  3373 14405 10487 43 43  4 10  1
 3  0      0 112792  11772 2772328    0    0  1604  3322 14194 10339 44 42  4 11  0
 5  0      0 110304  11772 2774468    0    0  1644  3349 14221 10495 40 43  5 12  0
 2  1      0 107216  11772 2776556    0    0  1660  3306 14485 10625 41 43  4 11  0
 3  1      0 104720  11772 2778672    0    0  1640  3345 13794 10563 40 43  4 14  0
 4  0      0 128692  11772 2752196    0    0  1488  3266 14507 10089 47 42  3  7  0
 3  0      0 126580  11772 2754168    0    0  1464  3549 15685 10818 46 46  3  5  0
 4  0      0 123904  11772 2756420    0    0  1700  3310 14943 10417 46 42  4  8  0
 5  0      0 121320  11772 2758412    0    0  1492  3421 15069 10390 44 45  3  8  1
 3  1      0 119304  11772 2760416    0    0  1484  3490 15093 10708 42 46  4  8  0
 4  0      0 116784  11772 2762284    0    0  1392  3429 15398 10338 47 43  3  7  0
 3  0      0 114256  11772 2764500    0    0  1680  3386 14212 10179 44 40  3 13  0
 4  0      0 111832  11772 2766024    0    0  1124  3577 16414 10985 51 44  3  3  0
 1  2      0 108712  11772 2768348    0    0  1768  3374 13972 10485 38 44  4 14  0
 4  0      0 105972  11772 2770628    0    0  1836  2969 13672 9870 38 45  4 12  0
 4  0      0 129116  11660 2744384    0    0  1400  3442 14777 10444 44 45  3  7  0
 4  0      0 127416  11660 2746572    0    0  1640  3353 14885 10471 48 42  4  6  1
 2  0      0 125400  11660 2748476    0    0  1364  3714 15910 10643 45 46  3  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 122808  11660 2750348    0    0  1376  3485 15078 10664 42 47  3  8  0
 4  0      0 121076  11660 2752092    0    0  1256  3530 14955 10804 43 45  4  8  0
 4  0      0 118996  11660 2753816    0    0  1308  3481 15491 10584 43 50  3  4  0
 1  3      0 116824  11660 2755792    0    0  1332  3802 15742 10897 44 48  2  5  1
