procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  4      0 2279968  17840 729704    0    0  4080  1294 6489 6007 22 21  2 55  0
 2  2      0 2275172  17840 734116    0    0  4248  1161 5714 5499 23 20  2 55  0
 0  2      0 2270588  17840 738328    0    0  4108  1406 8213 7099 25 27  4 43  1
 1  3      0 2266108  17840 742680    0    0  4064  1441 6895 6255 24 20  3 53  0
 2  2      0 2261020  17840 747144    0    0  4284  1134 7365 6337 26 24  3 48  0
 0  4      0 2256720  17840 751588    0    0  4208  1393 7604 6596 24 26  3 46  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  4      0 2251924  17840 756152    0    0  4424  1198 5817 5524 21 19  1 59  0
 0  4      0 2247120  17840 760540    0    0  4168  1269 7588 6676 24 26  3 46  0
 0  4      0 2242072  17840 765160    0    0  4380  1262 6677 6137 24 23  2 50  0
 2  2      0 2237780  17840 769268    0    0  3932  1605 8563 7458 28 27  3 42  0
 1  2      0 2233016  17840 773760    0    0  4224  1414 7507 6764 28 24  3 45  0
 1  1      0 2227968  17840 778508    0    0  4524  1173 5907 5839 18 14  4 64  0
 1  3      0 2223164  17840 783000    0    0  4340  1182 6731 6227 25 21  2 52  0
 0  4      0 2218084  17840 787816    0    0  4616   793 4525 4589 20 12  2 65  1
 2  2      0 2213564  17840 792024    0    0  4100  1266 6535 6209 25 21  3 52  0
 1  3      0 2209248  17840 796364    0    0  4172  1253 7020 6506 23 23  3 51  0
 0  3      0 2203948  17840 801264    0    0  4700  1018 5522 5355 21 19  1 59  0
 0  4      0 2199144  17840 805728    0    0  4336  1201 7397 6524 26 23  5 47  0
 2  2      0 2194608  17840 809992    0    0  4060  1398 6562 6073 26 22  2 49  1
 1  3      0 2189632  17840 814780    0    0  4576  1313 7261 6567 28 21  3 48  0
 0  3      0 2184504  17840 819244    0    0  4228  1266 6935 6250 27 20  3 50  0
 1  3      0 2180244  17848 823660    0    0  4216  1301 6239 5847 17 16  2 65  0
 3  1      0 2175668  17848 827816    0    0  4068  1398 8026 7022 29 23  3 45  0
 1  3      0 2170692  17848 832676    0    0  4636   913 4244 4418 18 12  2 67  0
 2  2      0 2166084  17848 836608    0    0  3784  1478 8917 7428 28 27  4 41  1
 1  3      0 2161532  17848 840936    0    0  4028  1573 8282 7248 25 28  4 43  0
 0  2      0 2156988  17848 845396    0    0  4188  1330 7093 6214 25 22  3 51  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  4      0 2152484  17848 849256    0    0  3660  1685 8234 7405 28 26  4 43  0
 1  2      0 2148280  17848 853272    0    0  3816  1574 8417 7137 23 25  3 49  0
 1  2      0 2143388  17848 857996    0    0  4424  1203 6405 5669 22 17  2 60  1
 2  2      0 2138820  17848 861944    0    0  3748  1554 8253 7038 25 23  3 50  0
 1  2      0 2134308  17848 866064    0    0  3952  1529 8526 7204 27 26  4 44  0
 2  2      0 2129772  17848 870380    0    0  4008  1262 7011 6154 26 21  4 49  0
 1  3      0 2125952  17848 874216    0    0  3644  1749 8790 7556 28 27  5 41  0
 1  1      0 2121352  17848 878244    0    0  3848  1430 7599 6795 26 23  2 48  1
 2  2      0 2116912  17848 882452    0    0  3924  1513 7468 6717 27 23  4 47  0
 0  4      0 2112872  17848 886176    0    0  3500  1818 9372 8023 29 28  4 39  0
 0  4      0 2108076  17848 890452    0    0  3988  1393 6553 6044 25 21  1 51  0
 3  1      0 2104004  17848 894520    0    0  3880  1430 8222 6857 24 26 10 40  0
 1  3      0 2100004  17848 898176    0    0  3424  1889 9334 8077 27 32  5 36  0
 1  3      0 2095436  17848 902280    0    0  3784  1622 7624 6775 26 23  6 44  0
 1  2      0 2090892  17848 906588    0    0  4068  1513 7589 6803 24 19  4 54  0
 0  4      0 2086356  17848 910668    0    0  3828  1498 7884 6777 25 24  4 47  0
 1  3      0 2082220  17848 914944    0    0  4028  1345 6950 6126 22 23  8 46  0
 2  1      0 2077772  17848 918988    0    0  3904  1354 7261 6524 26 22  3 45  4
 1  3      0 2073236  17848 923092    0    0  3956  1349 7195 6576 27 20  4 49  0
 2  2      0 2068196  17848 927564    0    0  4240  1058 5404 5316 22 19  2 57  0
 2  2      0 2064416  17848 931348    0    0  3636  1617 8476 7563 25 30  4 41  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 2059856  17848 935460    0    0  3844  1566 7878 6929 26 24  3 47  0
 3  1      0 2056108  17848 939088    0    0  3380  1813 7631 7126 27 21  5 46  1
 0  3      0 2051572  17848 943440    0    0  4144  1238 6379 5912 23 19  4 54  0
 1  2      0 2047500  17848 947168    0    0  3556  1753 8965 7657 29 28  4 39  0
 1  2      0 2043460  17848 950916    0    0  3456  1878 9459 8093 31 26  5 38  0
 4  0      0 2039012  17848 954896    0    0  3732  1717 8065 7392 26 23  4 47  0
 2  2      0 2034656  17848 958772    0    0  3596  1642 8195 7249 28 26  4 41  1
 2  2      0 2030656  17848 962664    0    0  3608  1745 8492 7415 30 23  4 43  0
 2  1      0 2026552  17848 966344    0    0  3472  1762 9111 7739 31 25  3 41  0
 1  2      0 2022016  17848 970660    0    0  4032  1437 7205 6427 24 21  4 50  0
 1  3      0 2017416  17848 974688    0    0  3856  1322 6829 6178 24 19  3 54  0
 1  3      0 2013440  17848 978728    0    0  3844  1403 8352 6955 29 23  3 46  1
 0  4      0 2008904  17848 982876    0    0  3888  1362 6611 6170 22 19 19 39  0
 1  3      0 2004872  17848 986892    0    0  3836  1297 6384 5685 24 17  3 56  0
 0  3      0 2000368  17848 990856    0    0  3816  1550 8512 7367 28 26  4 42  0
 0  2      0 1996524  17848 994168    0    0  3160  1993 10067 8371 33 28  5 34  0
 3  1      0 1992524  17848 998088    0    0  3484  1826 8607 7574 31 23  6 41  0
 1  2      0 1987980  17848 1002252    0    0  3908  1369 7408 6383 26 21  2 51  1
 3  1      0 1983696  17848 1006124    0    0  3732  1270 7084 6387 24 20  2 54  0
 0  4      0 1979884  17848 1009776    0    0  3400  1845 9068 8062 33 24  6 37  0
 2  1      0 1975404  17848 1013828    0    0  3796  1706 9340 8042 25 32  4 38  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  2      0 1970836  17848 1017740    0    0  3612  1797 8535 7516 26 26  4 44  0
 3  1      0 1966804  17848 1021936    0    0  3996  1254 6105 5763 20 20  6 53  0
 0  2      0 1962552  17848 1025952    0    0  3800  1369 7105 6477 21 14  3 62  0
 1  2      0 1958520  17848 1029644    0    0  3504  1706 8803 7505 25 27  4 43  1
 1  2      0 1954204  17848 1033384    0    0  3504  1641 7566 6924 24 23  3 50  0
 0  1      0 1950668  17848 1036920    0    0  3316  1762 9266 7863 27 29  4 40  0
 1  3      0 1946416  17848 1040676    0    0  3480  1813 9293 7873 30 27  4 38  0
 3  1      0 1942596  17848 1044340    0    0  3348  1734 8442 7319 28 22  3 48  0
 1  2      0 1938628  17848 1047888    0    0  3324  1809 8279 7570 27 23  7 43  0
 4  0      0 1934376  17848 1051652    0    0  3536  1642 8414 7393 27 25  3 45  0
 4  0      0 1930500  17848 1055260    0    0  3324  1805 8582 7368 30 24  5 41  0
 2  2      0 1926452  17848 1059276    0    0  3780  1510 6973 6360 26 19  3 51  1
 1  3      0 1922168  17848 1063028    0    0  3564  1601 8590 7182 23 24  4 48  0
 2  2      0 1917728  17848 1067112    0    0  3904  1430 7197 6477 22 21  3 54  0
 0  4      0 1913908  17848 1070912    0    0  3524  1609 8886 7447 32 20 10 38  0
 3  1      0 1909844  17848 1074720    0    0  3544  1578 8317 7001 26 22 13 38  0
 2  1      0 1905812  17848 1078564    0    0  3616  1569 7632 6678 24 23  4 48  1
 1  0      0 1902032  17848 1082064    0    0  3304  1818 9356 7991 30 27  3 40  0
 3  1      0 1897716  17848 1085504    0    0  3200  1885 9407 7808 31 26  5 38  0
 1  3      0 1893716  17848 1089412    0    0  3512  1678 7622 6984 22 17  3 57  1
 1  3      0 1889904  17848 1093008    0    0  3460  1549 8433 6978 25 21  4 50  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3      0 1885360  17848 1097180    0    0  3944  1380 7399 6548 27 20  2 51  1
 2  2      0 1881572  17848 1100748    0    0  3364  1661 7669 6920 23 22  3 52  0
 3  0      0 1877888  17848 1104396    0    0  3416  1638 8433 7099 26 27  4 43  0
 3  2      0 1873760  17848 1108084    0    0  3448  1745 8698 7488 27 26  4 43  0
 4  0      0 1869980  17848 1111588    0    0  3260  1810 8940 7799 23 28  6 42  0
 2  2      0 1865948  17848 1114964    0    0  3152  1949 9475 7893 26 30  6 37  1
 4  0      0 1861948  17848 1118656    0    0  3388  1802 9201 7802 26 29  4 40  0
 1  3      0 1858192  17848 1121964    0    0  2996  2137 10214 8278 32 32  5 31  0
 2  1      0 1854348  17848 1125348    0    0  3092  1966 9851 8123 28 30  7 36  0
 4  0      0 1850600  17848 1128964    0    0  3268  1781 9431 7570 29 29  4 38  0
 4  0      0 1847072  17848 1132208    0    0  2976  2062 10167 8262 26 34  4 36  0
 3  1      0 1843292  17848 1135624    0    0  3096  1933 9071 7798 25 24  4 46  1
 1  3      0 1839260  17848 1138896    0    0  3076  1950 9176 8170 28 26  5 41  0
 0  4      0 1835544  17848 1142288    0    0  3072  2001 10057 8303 30 29  7 35  0
 3  1      0 1831660  17848 1145832    0    0  3208  1806 8490 7446 26 25  3 45  0
 0  2      0 1828376  17848 1149076    0    0  3016  2053 10785 8777 31 34  5 31  0
 0  4      0 1824092  17848 1152624    0    0  3200  1978 8964 7570 24 27  5 43  1
 1  4      0 1820312  17848 1156092    0    0  3212  1837 9405 7825 28 30  5 37  0
 4  0      0 1816532  17848 1159308    0    0  2948  2090 10334 8505 28 34  5 33  0
 1  3      0 1812752  17848 1162584    0    0  2916  2117 11124 8614 34 30  5 31  0
 4  0      0 1809160  17848 1166168    0    0  3196  1878 8950 7511 26 25  4 45  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  2      0 1805436  17848 1169440    0    0  3056  1949 9739 8046 29 29  4 37  1
 1  3      0 1801688  17848 1172896    0    0  3152  1998 10142 8473 29 34  4 33  0
 4  0      0 1797908  17848 1176236    0    0  3036  2001 9522 7860 27 29  3 41  0
 2  2      0 1794252  17848 1179160    0    0  2744  2318 11604 9204 33 36  5 26  0
 0  3      0 1790348  17848 1182904    0    0  3228  1941 9205 7706 30 29  4 38  0
 2  2      0 1786568  17848 1186268    0    0  3060  2082 10067 8401 28 30  6 36  0
 4  0      0 1782536  17848 1189832    0    0  3268  1873 8653 7574 24 29  4 43  1
 2  2      0 1778504  17848 1193528    0    0  3440  1806 9581 7795 28 29  3 40  0
 1  3      0 1774872  17848 1196708    0    0  2912  2117 10807 8639 30 34  4 32  0
 2  2      0 1771156  17848 1200204    0    0  3116  1978 9531 7920 25 30  5 41  0
 2  2      0 1767408  17848 1203488    0    0  2992  2047 9468 8106 29 25  4 42  0
 1  3      0 1763848  17848 1206496    0    0  2732  2190 11186 8647 35 34  6 26  0
 2  1      0 1760344  17848 1209888    0    0  2988  2077 9432 7914 29 25  6 40  0
 1  3      0 1756784  17848 1212752    0    0  2572  2394 11691 9291 36 32  5 25  1
 1  2      0 1753036  17848 1216324    0    0  3208  1857 8785 7512 25 28  3 45  0
 2  2      0 1749256  17848 1219596    0    0  3016  1938 9604 7844 29 31  5 34  1
 1  1      0 1745948  17848 1222704    0    0  2840  2093 10237 8539 29 31  5 36  0
 2  1      0 1742200  17848 1225892    0    0  2872  2150 9902 8538 31 29  5 35  0
 2  1      0 1738640  17848 1228944    0    0  2748  2265 11098 9138 32 33  6 30  0
 3  1      0 1735144  17848 1232184    0    0  2860  2282 10767 8827 33 31  4 31  0
 0  4      0 1731356  17848 1235460    0    0  2924  2093 9941 8239 31 29  5 35  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  4      0 1727544  17848 1238744    0    0  2984  1930 9152 7911 26 27  6 41  0
 4  0      0 1723512  17848 1242476    0    0  3488  1425 7460 6270 23 20  5 51  0
 2  2      0 1720236  17848 1245620    0    0  2976  1858 9966 8231 26 33  3 37  0
 4  0      0 1716520  17848 1248812    0    0  2928  2109 9775 7892 28 30  4 37  0
 2  2      0 1713180  17848 1251760    0    0  2596  2494 11698 9462 36 34  7 23  0
 0  4      0 1709180  17848 1255276    0    0  3108  2069 9743 8021 30 29  5 35  1
 3  1      0 1705904  17848 1258364    0    0  2816  2162 10257 8394 28 32  6 34  0
 1  2      0 1701872  17848 1261812    0    0  3120  1901 9860 8013 31 27  4 38  0
 3  2      0 1698084  17848 1265164    0    0  2756  2262 10852 8682 32 33  4 31  0
 3  2      0 1694304  17848 1268488    0    0  2976  2397 9708 8132 28 25  4 43  0
 1  3      0 1691028  17848 1271436    0    0  2604  2494 11421 9334 28 38  6 28  1
 0  5      0 1687720  17848 1274436    0    0  2668  2357 10837 9087 31 31  6 33  0
 0  4      0 1683972  17848 1277652    0    0  2936  1970 9681 8126 29 27  3 40  0
 1  4      0 1680412  17848 1281032    0    0  3092  1961 9799 8211 26 30  5 39  0
 1  4      0 1676568  17848 1284164    0    0  2892  2050 10132 8204 30 32  5 33  0
 0  3      0 1673104  17848 1287448    0    0  2908  1945 9337 7949 28 28  4 39  1
 2  1      0 1669544  17848 1290376    0    0  2656  2247 10801 9237 24 31  7 38  0
 2  2      0 1666300  17848 1293272    0    0  2568  2496 11687 9385 32 34  5 29  0
 5  1      0 1663276  17848 1296212    0    0  2524  2414 11172 9043 31 35  5 29  0
 3  1      0 1659844  17848 1299060    0    0  2504  2416 11181 9319 31 34  7 28  0
 2  1      0 1656220  17848 1302124    0    0  2724  2210 10690 8472 33 35  5 26  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 1652936  17848 1305044    0    0  2572  2334 11228 9019 31 33  7 29  0
 4  0      0 1649400  17848 1308000    0    0  2508  2509 12468 9415 36 36  4 23  1
 3  1      0 1645872  17848 1310920    0    0  2580  2422 11277 9216 30 34  6 31  0
 0  4      0 1642660  17848 1313988    0    0  2620  2433 12370 9370 35 38  5 22  0
 4  0      0 1638816  17848 1316928    0    0  2700  2266 10577 8453 31 36  5 28  1
 1  3      0 1635320  17848 1320208    0    0  2876  2289 10885 9004 28 35  4 32  0
 0  2      0 1631540  17848 1323548    0    0  3040  1978 9910 8226 32 28  6 35  0
 0  4      0 1627972  17848 1326732    0    0  2824  2253 11238 8942 32 35  5 28  0
 1  2      0 1624412  17848 1329760    0    0  2720  2170 10232 8425 25 31  6 38  0
 2  1      0 1618664  17848 1332552    0    0  2376  3391 12247 10047 34 40  4 21  1
 4  0      0 1613844  17848 1335448    0    0  2596  5927 9822 8134 36 32  5 27  0
 0  4      0 1609592  17848 1338192    0    0  2336  6768 12162 9636 37 38  4 21  0
 1  1      0 1605528  17848 1341048    0    0  2464  6635 11649 9616 35 39  6 20  0
 2  2      0 1600440  17848 1344780    0    0  3336  4440 12240 9086 39 38  4 20  0
 3  1      0 1596464  17848 1347944    0    0  2936  2022 9902 8105 30 32  5 31  2
 4  0      0 1592904  17848 1351180    0    0  2844  2449 11208 9301 33 34  5 28  0
 3  1      0 1589116  17848 1354536    0    0  3056  2106 9452 8169 31 27  7 36  0
 2  2      0 1585304  17848 1357920    0    0  2976  2249 10405 8703 29 31  4 35  0
 4  0      0 1581840  17848 1361236    0    0  3008  2042 9622 8312 24 31  5 39  0
 2  1      0 1578272  17848 1364132    0    0  2516  2493 11443 9397 34 34  7 26  0
 4  0      0 1574932  17848 1367168    0    0  2648  2518 11980 9082 35 38  5 21  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 1571500  17848 1370136    0    0  2712  2317 11290 8801 34 34  4 29  0
 4  0      0 1567688  17848 1373308    0    0  2676  2410 12009 9009 38 35  5 22  0
 3  1      0 1564184  17848 1376144    0    0  2556  2417 11379 8933 34 32  5 29  0
 1  2      0 1560908  17848 1379124    0    0  2532  2470 11407 9283 34 31  6 29  0
 3  0      0 1557348  17848 1382196    0    0  2712  2333 11244 8418 33 37  4 26  0
 4  0      0 1554072  17848 1385116    0    0  2520  2498 12627 9333 37 39  6 18  0
 1  1      0 1550576  17848 1388184    0    0  2720  2285 11492 8955 32 32  6 30  0
 2  1      0 1547300  17848 1391092    0    0  2572  2362 10812 9027 35 29  6 30  0
 3  1      0 1543992  17848 1393820    0    0  2336  2572 12163 9454 35 40  5 20  1
 1  1      0 1540464  17848 1396748    0    0  2596  2358 10619 8647 36 29  5 30  0
 2  2      0 1537692  17848 1399256    0    0  2140  2745 11977 9721 37 34  6 23  0
 4  0      0 1534416  17848 1401916    0    0  2340  2630 12393 9386 44 34  5 16  0
 4  0      0 1531384  17848 1404684    0    0  2380  2545 11669 9450 34 36  7 23  0
 4  0      0 1527856  17848 1407544    0    0  2400  2518 12031 9490 37 36  4 23  0
 0  2      0 1524604  17848 1410520    0    0  2596  2349 11983 9134 40 29  4 26  1
 4  0      0 1521044  17848 1413440    0    0  2528  2486 11615 9432 37 32  4 27  0
 3  0      0 1518084  17848 1416032    0    0  2232  2517 11609 9196 37 33  5 25  0
 2  2      0 1514808  17848 1418892    0    0  2488  2506 11753 9096 34 35  6 24  0
 4  0      0 1511784  17848 1421564    0    0  2248  2797 12841 9904 41 38  4 16  0
 4  0      0 1508728  17848 1424080    0    0  2116  2834 12890 9838 38 37  6 18  1
 1  3      0 1504404  17980 1426840    0    0  2496  2653 12109 9443 36 37  8 20  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 1500876  17980 1429852    0    0  2712  2114 10406 8439 33 29  5 32  0
 1  3      0 1497884  17980 1432380    0    0  2132  2809 12024 9574 40 32  6 22  0
 4  0      0 1494640  17980 1435104    0    0  2308  2654 12675 9518 37 36  5 22  0
 1  2      0 1491292  17980 1437956    0    0  2476  2533 11964 9349 38 32  4 24  1
 2  2      0 1488048  17980 1440668    0    0  2356  2658 11804 9535 38 32  5 24  0
 3  0      0 1484520  17988 1443692    0    0  2668  2269 10619 8585 31 34  5 30  0
 4  0      0 1482260  17988 1446488    0    0  2412  2542 12027 9411 37 34  5 23  0
 2  2      0 1478952  17988 1449296    0    0  2396  2605 12356 9460 40 35  4 21  0
 2  2      0 1475676  17988 1451904    0    0  2240  2690 11870 9433 34 39  6 21  0
 1  2      0 1472928  17988 1454336    0    0  2000  2885 12909 9866 39 38  5 17  1
 0  3      0 1469652  17988 1457128    0    0  2376  2674 12466 9308 38 39  4 19  0
 4  0      0 1465996  17988 1459924    0    0  2276  2785 12863 9731 41 36  6 17  0
 1  3      0 1463060  17988 1462668    0    0  2408  2578 12167 9226 35 40  6 19  0
 1  2      0 1460132  17988 1464996    0    0  1972  2813 13351 9841 42 38  4 17  0
 2  0      0 1456540  17988 1467708    0    0  2232  2578 12034 9001 41 34  4 20  1
 2  0      0 1453672  17988 1470224    0    0  2068  2817 13384 9843 40 42  5 14  0
 0  1      0 1450492  17988 1472796    0    0  2148  2806 12452 9762 38 36  6 20  0
 1  1      0 1447468  17988 1475340    0    0  2220  2705 12514 9631 41 35  5 19  0
 3  2      0 1444412  17988 1478016    0    0  2168  2788 12699 9451 39 37  6 19  0
 4  0      0 1441420  17988 1480476    0    0  2020  2913 13028 9989 38 40  5 16  1
 2  2      0 1438040  17988 1483104    0    0  2304  2630 11579 9263 35 37  6 22  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1      0 1435364  17988 1485628    0    0  2052  2841 12728 10103 36 37  5 21  0
 3  1      0 1432056  17988 1488344    0    0  2316  2622 12489 9318 41 35  5 19  0
